"transect","Site_N","Year","Macaca_sur","elevation","edge","P_forest","P_farmland","Shannon","edge_length"
"A19-02-3","A19-02",2016,0,-0.530230449566919,-0.268255385430036,-0.83855385905117,0.437437389928908,1.79086001677986,0.00688812977740554
"A18-03-9","A18-03",2016,0,-0.459036865698889,0.337533709422114,-1.47269481566434,-0.413865354729223,0.0199655210127335,1.38483735349685
"B30-01-8","B30-01",2016,0,1.72173336876198,NA,0.890694776160253,-0.50260129079128,-0.58569222072945,NA
"A32-03-4","A32-03",2016,0,-0.223565703117896,-0.145297944888288,-0.798067044614055,0.425892020825442,1.56594933183587,0.717787769023267
"A37-07-1","A37-07",2016,0,-0.526512299765707,0.78378146889344,0.80950147198087,-0.50260129079128,-0.397658870566395,0.246501895973194
"A34-02-9","A34-02",2016,0,-0.746796575163198,-0.529171827565978,-1.47269481566434,4.30685501765037,-0.979847908969768,-0.759314411170604
"A27-08-1","A27-08",2016,0,-0.679028682021844,8.29111890630422,0.694217386251546,-0.50260129079128,-0.158970496914076,-0.159803633606876
"A27-12-5","A27-12",2016,0,-0.687692586127237,0.0716727519443175,-1.46020174763121,3.23335996023929,0.259033660035067,0.688762829875698
"A02-01-5","A02-01",2016,0,-0.650686804763201,0.332710009246883,0.001807118299165,-0.50260129079128,0.905702813216817,0.397089036353909
"A39-07-4","A39-07",2016,0,-0.639192861629743,0.40780022932248,-1.32921570033007,0.937074330763861,1.31204652933642,0.950796711919648
"A36-16-7","A36-16",2016,0,-0.620113675818789,-0.448712484022812,0.150616190990473,-0.429354532957472,0.726326527596363,-0.28447739445632
"B14-03-2","B14-03",2016,0,1.31805542472642,NA,1.0763199132398,-0.50260129079128,-1.1761163685764,NA
"A36-04-9","A36-04",2016,0,-0.677222551258855,-0.122610218535173,0.853261100133468,-0.50260129079128,-0.38711342415578,-0.0295931326677831
"A34-07-1","A34-07",2016,0,-0.734594458963483,0.0255567890847403,-1.47269481566434,1.08644033255811,1.42563084582625,2.20753454147848
"B32-02-4","B32-02",2016,0,1.1938115737628,NA,0.832696693776721,-0.50260129079128,-0.448389028474985,NA
"A33-06-4","A33-06",2016,0,-0.620446536456199,-0.422624188710783,-1.47269481566434,4.15537548500715,-0.749671463366714,-0.686638100877069
"A37-02-4","A37-02",2016,0,-0.518230582384935,-0.243805959284812,-0.503639655932783,-0.50260129079128,0.962036225383249,-0.228555304935988
"A35-12-3","A35-12",2016,0,-0.743908406125267,0.790148025557374,-1.47269481566434,3.52554762718139,-0.0329626335390305,-0.392700210512141
"B11-01-8","B11-01",2016,0,1.05881005292347,NA,0.911564813810722,-0.50260129079128,-0.63789902317167,NA
"A27-28-10","A27-28",2016,0,-0.746062110930652,1.06885396916409,-1.47269481566434,-0.249069188862402,0.445100287285911,2.99889763161078
"A34-33-5","A34-33",2016,0,-0.730795506036523,2.99145249178968,-1.47269481566434,-0.50260129079128,0.0564925327707635,0.842202510028087
"A32-07-1","A32-07",2016,0,-0.0663107602441982,0.023175114073648,-0.851638403840243,-0.342604155453942,1.28617009511043,1.39761686422107
"C37-02-3","C37-02",2016,0,3.06033965820636,NA,1.16428498102945,-0.50260129079128,-1.50954802159136,NA
"B11-01-7","B11-01",2017,0,1.11142856600387,NA,0.88383777308277,-0.50260129079128,-0.568879826443432,NA
"A33-02-8","A33-02",2017,0,-0.0308743685448771,0.22533117280675,-0.863693389897697,-0.50260129079128,0.457475994519235,1.04881569822821
"A17-01-9","A17-01",2017,0,-0.741607567270011,-0.0943625969240335,-1.3491656562086,1.91134810342489,1.18081200686638,0.3602973207158
"C37-02-5","C37-02",2017,0,3.11065467919454,NA,1.04976947212087,-0.50260129079128,-1.102107629276,NA
"A29-05-5","A29-05",2017,0,-0.188302977838093,-0.169157528647827,-0.333781590252604,-0.48087957924132,0.998424243239359,0.437462209268735
"A27-05-6","A27-05",2017,0,-0.647085276786762,-0.0788996206713438,-0.00423440041198246,-0.133297299536898,1.22077357749596,0.865788123537644
"A41-01-3","A41-01",2017,0,-0.746172582069735,-0.529893730823487,-1.27165038885475,1.6833063404067,1.33793570933001,-0.668257045523081
"A33-10-2","A33-10",2017,0,-0.660418274941909,-0.107463932251284,-1.46273444415208,2.77308965410214,0.680830789694449,1.20883903835382
"A20-04-10","A20-04",2017,0,0.219228189880521,-0.593153008204182,1.16428498102945,-0.50260129079128,-1.50954802159136,-1.2586294440201
"A19-04-9","A19-04",2017,0,-0.530048341029785,-0.385733508151828,0.20915038991773,-0.50260129079128,0.355889557700801,-0.464272519010772
"A36-15-2","A36-15",2017,0,-0.661284315607576,-0.00465044126770657,-0.0599315315437498,-0.279982462343268,1.32808840395089,0.0135314125687476
"A09-03-3","A09-03",2017,0,-0.377039783316667,-0.344661037983046,1.12154105346658,-0.50260129079128,-1.29491046336861,-0.964311648950791
"A40-05-5","A40-05",2017,0,-0.754725701471676,9.78157518824067,-1.47269481566434,1.32085015975968,1.55906681571095,1.33396340005341
"B10-01-3","B10-01",2017,0,1.06316377357945,NA,0.937637819662034,-0.50260129079128,-0.705454436442281,NA
"A35-04-4","A35-04",2017,0,-0.686116683971789,-0.303980703406521,-0.747508997744091,-0.364346316305232,0.836397619444059,0.361149169075025
"C37-01-3","C37-01",2017,0,2.65075223183998,NA,1.16428498102945,-0.50260129079128,-1.50954802159136,NA
"C14-03-5","C14-03",2017,0,3.36891111721968,NA,1.16428498102945,-0.50260129079128,-1.50954802159136,NA
"A09-06-7","A09-06",2017,0,-0.523339269559094,1.01308303673822,0.650896890838569,0.00351456643084666,0.146297441960059,-0.190773726362453
"A27-04-6","A27-04",2017,0,-0.757040035654948,-0.457559942611716,-1.47269481566434,-0.50260129079128,0.763601945040489,0.294706270834846
"A27-10-4","A27-10",2017,0,-0.648268861676451,-0.310884526504703,0.0881146901522027,-0.50260129079128,0.677262767054362,-0.453395422313372
"A34-07-5","A34-07",2017,0,-0.737040381640044,-0.266659956175959,-1.47269481566434,3.77918574647673,-0.275774700819557,0.153526681384689
"A33-02-9","A33-02",2017,0,-0.0640856592441217,-0.262808998915134,-1.27842920685823,-0.50260129079128,-0.275048822240281,0.530842747238371
"A25-01-7","A25-01",2017,0,-0.61742305233306,0.233075801624862,-0.258167997165227,0.736400483081855,1.31513172472231,-0.137846809662006
"A03-01-1","A03-01",2017,0,-0.757035416610596,-0.4619736777942,-1.47269481566434,0.00681278963025435,1.4747865237746,-0.114471881120767
"A33-01-8","A33-01",2018,0,-0.521278186844118,-0.0945772029238789,-0.431384873585391,-0.148910866910776,1.20881455178269,0.90542854235913
"A27-17-1","A27-17",2018,0,-0.571020349851248,1.77917009127268,-1.47269481566434,1.54126983531674,0.968218649662006,0.940641019237934
"B32-01-6","B32-01",2018,0,2.23142018971174,NA,0.60428652384916,-0.50260129079128,-0.0644847442776473,NA
"A24-02-7","A24-02",2018,0,-0.451701871507851,-0.466405839509491,0.898219281298637,-0.50260129079128,-0.604332197505491,-0.972026272968994
"A36-01-1","A36-01",2018,0,-0.460593833390542,-0.368628191426581,-0.157560410835561,-0.50260129079128,0.48085338269432,-0.438351491821451
"A09-15-9","A09-15",2018,0,-0.753350613173965,0.0710010237993868,-1.47269481566434,-0.50260129079128,-0.014849369704308,0.245603964794859
"A04-10-4","A04-10",2018,0,-0.699698965799953,0.688207802630171,-0.325166599172014,0.360667772191128,1.65155521807877,0.472368583727762
"A19-06-9","A19-06",2018,0,-0.608380338350093,-0.133320182867619,-1.47269481566434,2.72357816458632,0.714192362307143,0.635967982738829
"A20-02-2","A20-02",2018,0,-0.59120665908663,-0.016567379218298,0.26275246894084,-0.50260129079128,0.377667196717204,0.125646006550663
"A33-06-6","A33-06",2018,0,-0.635494008097367,-0.352981137147669,-1.28034230141662,2.01771591904907,1.21355736520919,0.0871222535504795
"A35-04-4","A35-04",2018,0,-0.686116683971789,-0.303980703406521,-0.747508997744091,-0.364346316305232,0.836397619444059,0.361149169075025
"B14-03-3","B14-03",2018,0,1.33011559274852,NA,0.858271461557549,-0.50260129079128,-0.691012682077809,NA
"A37-01-2","A37-01",2018,0,-0.278201882308392,0.275700723087269,0.254802097968716,-0.475957796926394,0.456670790877053,-0.116902398911363
"A12-02-1","A12-02",2018,0,-0.123655653172457,0.131379535931994,-1.04616701326318,0.649878708505963,1.71563180676563,1.14191412734619
"A17-04-9","A17-04",2018,0,-0.680938289026463,0.0273118316319604,-1.44387658341811,0.677316494425694,0.956460544400772,0.543359135765253
"A18-01-4","A18-01",2018,0,-0.171852908655956,0.000478782611272355,-0.528274200540844,-0.50260129079128,0.565608709992053,0.322113547374713
"A03-03-6","A03-03",2018,0,-0.743147891929793,0.720141627939996,-1.47269481566434,-0.368303106468021,0.571452592253426,1.96156799248689
"A27-32-6","A27-32",2018,0,-0.739720874584635,-0.13913357802246,-1.47269481566434,2.53328656675419,0.657710850149664,-0.404893683494873
"A27-19-8","A27-19",2018,0,-0.749508665748006,0.132175991099055,-1.47269481566434,2.31444144271093,0.757152537246307,0.659550810759256
"A29-06-6","A29-06",2018,0,-0.545516712534924,-0.184122344675927,-1.47269481566434,0.852816330625236,1.48663580478595,0.771069488049334
"A04-10-3","A04-10",2018,0,-0.708683790976414,0.640409597869415,-0.285681443042716,-0.344804032500871,1.34637892708733,0.608304742451213
"A21-01-7","A21-01",2018,0,-0.404577970978318,1.08883575901251,-1.44309443115511,0.859072899538937,1.45246316133434,3.03080824183767
"B11-01-10","B11-01",2018,0,1.0783113446152,NA,0.387412742660782,-0.50260129079128,0.271155944874875,NA
"A27-18-7","A27-18",2018,0,-0.74283493056962,1.13272583259912,-1.47269481566434,0.584699304838125,0.917772960854505,2.45019145090637
"A34-33-1","A34-33",2018,0,-0.735680718297233,3.09838115065278,-1.46828866426845,-0.50260129079128,0.0964996017841997,1.99020323262641
"A28-08-2","A28-08",2018,0,-0.700496745914615,-0.207525067053226,-1.00810036370662,0.240006055601003,1.06297031720234,0.202131299146747
"A03-03-2","A03-03",2018,0,-0.742301388736322,0.756749153362163,-1.45767435438917,-0.50260129079128,0.294044839026394,1.63838533109769
"A19-03-10","A19-03",2018,0,-0.680098057120363,-0.336890335470237,-0.761167422663357,-0.50260129079128,1.09840366048843,-0.117901709030049
"A34-04-1","A34-04",2018,0,-0.563284958081877,-0.319355597930175,0.905368437486024,-0.50260129079128,-0.622231886348677,-0.743277145922856
"A33-02-3","A33-02",2018,0,0.00259621576684233,0.107935086388739,-0.648327314697833,-0.50260129079128,0.629108290019594,1.02477451449603
"A26-04-5","A26-04",2018,0,-0.593254475616782,-0.601016304245221,-1.47269481566434,-0.50260129079128,-1.50954802159136,-1.26716414568824
"B38-07-5","B38-07",2018,0,1.21379527217541,NA,0.868670939946209,-0.50260129079128,-0.532264328504845,NA
"A33-15-2","A33-15",2018,0,-0.664683112159562,-0.0365636649884313,-1.27872801312986,2.62728087169988,1.04756036102096,0.850461757639901
"A20-04-8","A20-04",2018,0,0.20368745736725,-0.646109765640178,1.04835733368975,-0.50260129079128,-1.09833954107404,-1.30174780960817
"A34-07-4","A34-07",2018,0,-0.73480551190387,-0.367767276200909,-1.40695549398997,3.49199301870611,0.0952012413829289,-0.075727863796348
"A39-01-1","A39-01",2018,0,-0.453064670494348,-0.169701216789821,0.206785755500907,-0.50260129079128,0.558299500684324,0.570250979496139
"A32-06-2","A32-06",2018,0,0.311395611955776,-0.165406661987352,-0.766827655365552,0.151198497967424,1.0158563524705,0.794102720711608
"A20-02-2","A20-02",2018,0,-0.59120665908663,-0.016567379218298,0.26275246894084,-0.50260129079128,0.377667196717204,0.125646006550663
"A18-04-1","A18-04",2018,0,-0.63380920262468,-0.251977787690939,-1.47269481566434,2.23751058528295,1.03864747585969,0.317913436720232
"B32-03-6","B32-03",2018,0,1.87449951709785,NA,1.16428498102945,-0.50260129079128,-1.50954802159136,NA
"B33-01-3","B33-01",2018,0,0.3615164642388,NA,0.120943127620594,-0.50260129079128,0.563926900355363,NA
"A33-15-6","A33-15",2019,0,-0.67014540346013,-0.183014283609618,-1.47269481566434,2.70373419665006,0.499627417765803,0.29504913898213
"B28-01-7","B28-01",2019,0,1.11689182211788,NA,1.16428498102945,-0.50260129079128,-1.50954802159136,NA
"A33-14-1","A33-14",2019,0,-0.683232856594346,-0.13400932159909,-0.958548587253665,1.81107752932278,1.34135819967338,0.888155643662672
"A33-10-2","A33-10",2019,0,-0.660418274941909,-0.107463932251284,-1.46273444415208,2.77308965410214,0.680830789694449,1.20883903835382
"A19-02-5","A19-02",2019,0,-0.552942157986128,-0.187111449462299,-0.95753864093405,1.03213395995922,1.80326958472269,0.534305655557833
"A03-07-2","A03-07",2019,0,-0.751675274933176,1.96504696584514,-1.47269481566434,2.2406368282737,0.600749877153266,0.0341987105152221
"B21-01-9","B21-01",2019,0,1.83912704428905,NA,1.16428498102945,-0.50260129079128,-1.50954802159136,NA
"A27-32-2","A27-32",2019,0,-0.745980101788102,0.202275784424234,-1.47269481566434,3.87811024054273,-0.396789600208246,-0.245960724734403
"A27-25-7","A27-25",2019,0,-0.734101198091379,0.418638345992216,-1.47269481566434,2.24282723297041,1.15233753535466,1.20756026686108
"A34-06-6","A34-06",2019,0,-0.73149776962045,-0.320674043153389,-1.47269481566434,0.460075325494947,1.27600596017561,0.758551753716876
"A09-13-3","A09-13",2019,0,-0.720064730335504,0.629287198746326,-1.47269481566434,2.18562986782296,1.2307797719703,1.51295876462925
"A09-13-9","A09-13",2019,0,-0.715216542790622,0.64115298408645,-1.47269481566434,1.84199821741859,1.33713958147702,1.53434097450363
"B13-03-6","B13-03",2019,0,1.64929999962127,NA,0.905564608168806,-0.50260129079128,-0.62272569553068,NA
"C30-01-3","C30-01",2019,0,2.94498415107502,NA,-1.47269481566434,3.87704648517488,-0.395565510255482,NA
"B32-02-1","B32-02",2019,0,1.09915131495738,NA,0.567910108552846,-0.50260129079128,0.0668810581796708,NA
"A32-02-9","A32-02",2019,0,0.159788445766825,-0.321707567130917,-0.422551120363046,-0.462465048399187,0.905267355291763,0.413666987109544
"A19-01-5","A19-01",2019,0,-0.311372168436361,-0.556851953838377,1.16428498102945,-0.50260129079128,-1.50954802159136,-1.14004983516867
"A27-25-5","A27-25",2019,0,-0.726039940582051,1.0389873314997,-1.47269481566434,1.44541144658966,1.32932029696541,1.94813860484702
"A29-03-2","A29-03",2019,0,-0.0362580275499403,-0.562403845938709,0.142329010015289,-0.50260129079128,0.0128060703627787,-0.810758012568852
"A09-01-3","A09-01",2019,0,-0.282093698529122,-0.590585036885994,1.16428498102945,-0.50260129079128,-1.50954802159136,-1.18438322265362
"A34-25-6","A34-25",2019,0,-0.739026208906562,0.858978232588143,0.297382194860246,-0.50260129079128,0.570653572009713,-0.205384993873066
"C30-02-3","C30-02",2019,0,2.79627021919457,NA,-0.604413984293662,1.19312810254654,1.52599672296182,NA
"A29-07-9","A29-07",2019,0,-0.500541933946929,2.1731302735153,-1.47269481566434,0.0793148829331636,0.816837733093574,2.57749701792111
"C14-03-2","C14-03",2019,0,3.28288593871808,NA,1.16428498102945,-0.50260129079128,-1.50954802159136,NA
"A37-01-5","A37-01",2019,0,-0.269353337030581,-0.0962867631002724,-0.504983541512129,0.835910030602653,1.78405766946033,-0.228941477162274
"B32-03-2","B32-03",2019,0,1.35228218157313,NA,0.260371821739759,-0.50260129079128,0.550425088503082,NA
"A34-22-5","A34-22",2019,0,-0.715977177587775,0.541855762238728,-1.43034638532036,-0.50260129079128,0.123037649461219,0.995540923863674
"A21-02-3","A21-02",2019,0,-0.554084255897821,0.189573050375904,-1.47269481566434,-0.50260129079128,-0.462649658324283,0.851260199059451
"A27-04-4","A27-04",2019,0,-0.759241173101165,-0.389961651534063,-1.47269481566434,-0.50260129079128,0.682519560268493,0.737178876300425
"A34-05-2","A34-05",2019,0,-0.719968007787967,0.0645375278598924,-1.22786366461552,-0.487983705696258,0.782528485249168,1.76154339428193
"A32-04-8","A32-04",2019,0,0.223153774571713,-0.0117436653597703,-0.360403112986318,1.17165324503042,1.30064606523726,0.255556205030481
"A24-02-4","A24-02",2019,0,-0.553448685043056,-0.204931626313238,-0.285799943728977,1.38896108276299,1.24726763586036,-0.286908674388608
"A09-12-3","A09-12",2019,0,-0.745653994844785,3.75087849775948,-1.47269481566434,-0.50260129079128,0.0555864410482549,3.23655592797005
"A03-10-7","A03-10",2019,0,-0.641793033855307,-0.403493096869563,1.1282645593503,-0.433465133364542,-1.34489119594443,-1.18759087313886
"B38-07-5","B38-07",2019,0,1.21379527217541,NA,0.868670939946209,-0.50260129079128,-0.532264328504845,NA
"A33-11-8","A33-11",2019,0,-0.594980285660744,-0.298310920153907,-1.47269481566434,0.629933555176173,0.917765664223925,0.995009382340828
"A18-02-4","A18-02",2019,0,-0.637651572156519,-0.418786397802808,-1.44371327200172,1.69531980236878,1.21622815191136,-0.172429592514661
"A34-24-1","A34-24",2020,0,-0.75311851524038,0.0946251154877633,-0.523205573864456,0.390995925306087,1.98204253143981,0.272965527103201
"A34-05-5","A34-05",2020,0,-0.71722444016462,-0.110804436545973,-1.05569917098894,-0.50260129079128,0.983317735031561,1.09386950108403
"A17-04-8","A17-04",2020,0,-0.647778495244672,-0.132364596841692,-0.645823106185061,-0.393359339121896,1.01130982137178,0.304203995021696
"A20-05-1","A20-05",2020,0,0.516367815625694,-0.508537806389576,1.16428498102945,-0.50260129079128,-1.50954802159136,-1.12169370273605
"A20-02-2","A20-02",2020,0,-0.59120665908663,-0.016567379218298,0.26275246894084,-0.50260129079128,0.377667196717204,0.125646006550663
"A33-15-9","A33-15",2020,0,-0.670408194521331,0.0532698912890886,-1.20157886370723,3.02064359510944,0.730196649535229,0.681871761906004
"A09-19-5","A09-19",2020,0,-0.626011097981593,1.31428745722133,-1.12872441452915,0.885083680099216,2.08426502681861,0.909119786076339
"A26-04-5","A26-04",2020,0,-0.593254475616782,-0.601016304245221,-1.47269481566434,-0.50260129079128,-1.50954802159136,-1.26716414568824
"A17-09-6","A17-09",2020,0,-0.348475275356336,0.323705201012437,-0.352397905395466,-0.50260129079128,0.22162586872741,-0.560206422979509
"A28-06-5","A28-06",2020,0,0.0244323559876471,-0.412255211559941,-0.364753309405926,-0.50260129079128,0.416091128294365,-0.508537581626401
"A39-01-2","A39-01",2020,0,-0.556404632225271,0.271754456811105,-1.16670875163351,-0.50260129079128,0.798819429114724,0.331122501813427
"A19-03-5","A19-03",2020,0,-0.560591922562543,-0.397963606374058,0.564856060011715,-0.50260129079128,0.0196706534484033,-0.486883238924298
"A17-09-7","A17-09",2020,0,-0.26924358950158,-0.319124817050311,-1.46381826482972,0.0865057140682092,-0.427294168298056,-0.742606131660376
"A34-34-3","A34-34",2020,0,-0.741178104686744,2.10097248127488,-1.47269481566434,-0.483371734864702,0.0633642954831332,0.858720546782559
"A34-26-3","A34-26",2020,0,-0.664622208311051,0.16247562039666,-1.19288928078146,-0.50260129079128,0.674660315741331,-0.310205347018469
"A37-03-1","A37-03",2020,0,-0.618337213069135,-0.376444318400396,-0.376732680327037,-0.408989733039996,1.12452478288395,0.811109303856501
"A27-32-2","A27-32",2020,0,-0.745980101788102,0.202275784424234,-1.47269481566434,3.87811024054273,-0.396789600208246,-0.245960724734403
"A22-07-7","A22-07",2020,0,-0.519589763321025,1.04327476839042,-0.659931203408039,-0.50260129079128,1.38507791609939,0.0976791792444072
"A27-04-1","A27-04",2020,0,-0.758890125730378,-0.360264469658299,-1.47269481566434,-0.50260129079128,0.627511888459609,0.623023133872998
"A27-30-4","A27-30",2020,0,-0.73965840291428,-0.0218655495039006,-1.47269481566434,4.55871231567539,-1.50954802159136,-1.29038591048113
"A37-09-6","A37-09",2020,0,-0.608242852434641,-0.200719875597926,-1.47269481566434,-0.220379290202287,0.210827423081026,0.0694774610403164
"B14-04-6","B14-04",2020,0,1.89002095334229,NA,1.16428498102945,-0.50260129079128,-1.50954802159136,NA
"A40-05-6","A40-05",2020,0,-0.75441208886243,2.4908267699425,-1.47269481566434,0.0332529034095858,1.16799449205159,0.697006898165804
"A03-07-9","A03-07",2020,0,-0.740907233312968,6.22102233078432,-1.47269481566434,1.55205927297363,1.36727372921114,2.77562930219733
"A35-01-3","A35-01",2020,0,-0.640414556650381,0.563729411771937,-1.47269481566434,-0.467779572253924,0.167998275890765,1.25550363892282
"A33-03-8","A33-03",2020,0,-0.592372877334367,0.408315046425056,-1.47269481566434,-0.271012612789071,-0.113707747660938,0.619389223540814
"A27-27-5","A27-27",2020,0,-0.738924782893496,-0.310843060059395,-1.47269481566434,4.00790549680964,-0.553027324552022,-0.483656264746957
"A29-05-7","A29-05",2020,0,-0.490318529514599,0.537981274548837,-0.433450534079807,1.12262700346294,1.6700826345917,0.811045833977064
"A36-02-5","A36-02",2020,0,-0.621495771074121,-0.026669410545277,-0.568536543472072,-0.395331224679338,1.16170598396402,1.80339910657385
"B21-01-4","B21-01",2020,0,1.99019270893381,NA,1.16428498102945,-0.50260129079128,-1.50954802159136,NA
"C37-01-6","C37-01",2020,0,2.68397799474085,NA,1.16428498102945,-0.50260129079128,-1.50954802159136,NA
"C30-02-8","C30-02",2020,0,3.0210596909584,NA,-0.515580158312457,2.18487829553296,0.805893715341018,NA
"A32-04-3","A32-04",2020,0,0.150619100019627,0.0256213061284396,-1.46883627184088,-0.0441643337607842,1.46324158694978,2.57908119296334
"A26-01-4","A26-01",2020,0,-0.649546515876711,-0.300595564562125,0.455047310141906,-0.50260129079128,0.239760986583832,-0.0789344598300053
"A12-02-1","A12-02",2020,0,-0.123655653172457,0.131379535931994,-1.04616701326318,0.649878708505963,1.71563180676563,1.14191412734619
"C14-03-7","C14-03",2020,0,3.5099668424061,NA,1.16428498102945,-0.50260129079128,-1.50954802159136,NA
"B37-02-6","B37-02",2020,0,2.2020295602419,NA,0.924053965895044,-0.50260129079128,-0.669921997633951,NA
"A35-05-5","A35-05",2020,0,-0.579797740137729,-0.335515738092377,-0.869165245161918,-0.50260129079128,0.147448839747014,0.0197715725426241
"A20-04-5","A20-04",2020,0,0.133258488151821,-0.619149393680356,1.16428498102945,-0.50260129079128,-1.50954802159136,-1.23913044116408
"B30-01-5","B30-01",2021,0,1.80209026829319,NA,0.843481101832529,-0.50260129079128,-0.473110780621885,NA
