"transect","Site_N","Year","Macaca_sur","elevation","edge","P_forest","P_farmland","Shannon","edge_length"
"B28-01-2","B28-01",2021,0,0.733376003375333,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"B13-01-1","B13-01",2021,0,1.81456670004572,NA,0.789071805085987,-0.494465891102436,-0.557757991486234,NA
"A30-03-5","A30-03",2021,0,-0.41143007149804,0.17122071749517,-1.59635056613312,0.272958803363722,1.08237807690217,2.25545198056012
"A28-06-1","A28-06",2021,0,-0.231850060659234,-0.208419823731354,-0.770224454905784,-0.494465891102436,1.18248639694214,0.980994403465231
"A21-01-5","A21-01",2021,0,-0.435231805521345,1.36767035798296,-0.366836807951024,-0.245584377040621,1.00981748788877,0.35619399557233
"A24-01-10","A24-01",2021,0,-0.737440343005496,0.265618576147931,-1.2096559193838,2.90230857973706,1.43987560054511,0.246279697270438
"A27-12-5","A27-12",2021,0,-0.771861627217483,0.237214357589004,-1.7780885099909,4.25564632632979,0.32408409788461,1.04098386105931
"B37-02-1","B37-02",2021,0,2.03149418419045,NA,0.736590266968665,-0.494465891102436,-0.439522348302826,NA
"C14-01-6","C14-01",2021,0,2.76667018695866,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"A29-08-7","A29-08",2021,0,-0.647440804064439,0.756683334150329,-1.79167179981481,0.920799730906399,1.17889936303587,2.64178627099132
"A24-01-1","A24-01",2021,0,-0.734824472829622,0.356955105968112,-1.13601867863933,1.17109853295875,1.59717596192539,1.10369279061757
"A28-08-4","A28-08",2021,0,-0.736334774983261,0.338002794147879,0.266923442849433,-0.494465891102436,0.599376600882519,0.250847863928288
"A33-07-6","A33-07",2021,0,-0.487136284672053,-0.290653529342686,-0.38308045483459,-0.494465891102436,1.36908325231393,0.0824387187974034
"A19-03-3","A19-03",2021,0,-0.630410802149752,-0.391114228982799,0.690525606582376,-0.494465891102436,-0.341919722037005,-0.40294496648523
"B38-01-3","B38-01",2021,0,0.214276610299097,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"A04-04-4","A04-04",2021,0,-0.192630208544173,-0.56758670310864,0.946708176989248,-0.494465891102436,-1.04500949827252,-1.13100225791045
"A19-02-5","A19-02",2021,0,-0.644763052110182,-0.0697902014821913,-1.23155993558857,1.45688321967939,1.88917981416822,0.858297375582076
"A09-19-5","A09-19",2021,0,-0.713682745250595,1.71137073040999,-1.417684430413,1.2699151854828,2.17397098868289,1.30161427888574
"B33-01-3","B33-01",2021,0,0.21776769812731,NA,-0.0589632288997324,-0.494465891102436,0.633095885993122,NA
"B13-03-3","B13-03",2021,0,1.47703800001727,NA,0.810368296917777,-0.494465891102436,-0.60812286298963,NA
"A18-02-10","A18-02",2021,0,-0.728164673937782,-0.317387728641232,-1.39147080388747,0.872923144528341,1.76695776913969,0.341505614879282
"A36-16-5","A36-16",2021,0,-0.698392030820215,-0.397556260119147,-0.111907530070301,1.82550939133386,0.553914040399098,-0.363941517501932
"A20-01-4","A20-01",2021,0,-0.661391504984999,-0.18671863894956,-1.63475899920042,3.62265440311128,0.865580813224462,0.648556491646541
"A09-14-10","A09-14",2021,0,-0.640294823700531,0.668456435925986,-0.785109419067754,2.04833418153371,1.63486306193033,0.790095612451551
"A34-08-9","A34-08",2021,0,-0.783653518597352,-0.308028679414527,-1.40680572324108,-0.494465891102436,1.03488235209841,0.192159765755981
"A32-02-4","A32-02",2021,0,0.0911295962532648,-0.538976422253423,0.78577338081948,-0.494465891102436,-0.550086727860354,-0.6793449414652
"A37-07-2","A37-07",2021,0,-0.521860607592882,0.707122612424662,-0.719246736781771,-0.355959884061006,1.1234591583051,1.20318944896988
"A33-12-10","A33-12",2021,0,-0.732073577523344,0.725351216599551,-1.75555109990557,-0.494465891102436,0.210366876046133,2.14626719026361
"A29-06-5","A29-06",2021,0,-0.641427806260616,-0.215520935600531,-1.53891117856806,1.44682391738638,1.44095347035607,0.296640160313263
"B11-01-4","B11-01",2021,0,0.982791421170686,NA,0.652423947110341,-0.494465891102436,-0.265097479890743,NA
"A34-08-2","A34-08",2021,0,-0.780127167255723,-0.66096754239663,-1.79167179981481,-0.494465891102436,1.0076627958618,-1.27094384048217
"A19-04-1","A19-04",2021,0,-0.680483853668194,-0.1988401913038,-1.79167179981481,4.21190367718569,0.132401488590727,0.283370884952222
"B38-07-2","B38-07",2021,0,0.988626963874737,NA,0.716287846631208,-0.494465891102436,-0.395836721035867,NA
"A34-26-7","A34-26",2021,0,-0.750592609730351,1.65896075627945,-0.362512187957621,0.151087583211244,1.49569530620142,0.699546864117609
"A33-07-4","A33-07",2021,0,-0.5413601929794,-0.389721182723756,-0.905716760784062,-0.494465891102436,1.32654592835527,-0.0141080467290915
"A10-01-10","A10-01",2021,0,-0.436352275221831,0.208083797562024,0.257581374365763,-0.273866941187316,0.752523888653694,0.407198650375024
"B14-04-3","B14-04",2021,0,1.42921612569402,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"A18-02-10","A18-02",2021,0,-0.728164673937782,-0.317387728641232,-1.39147080388747,0.872923144528341,1.76695776913969,0.341505614879282
"A09-14-8","A09-14",2021,0,-0.6547665145935,0.901611172861053,-0.960425602274574,2.47459499370033,1.38108416771079,0.660823299043835
"A35-05-8","A35-05",2021,0,-0.69491118078622,-0.119643909290985,-1.00109184030924,-0.494465891102436,0.947533277649438,0.882615426495885
"A04-03-2","A04-03",2021,0,-0.248297645836206,0.348305573192172,0.44090479564329,-0.0694343587548239,0.313586257282665,0.325755812423806
"A18-03-8","A18-03",2021,0,-0.553480603800386,0.111957766666695,-1.79167179981481,-0.494465891102436,0.320835032695064,1.80056552882287
"A27-05-4","A27-05",2021,0,-0.692914810913782,0.0865248243760809,-0.947454816776267,1.12351658562492,1.49176624930287,0.72387683231777
"A16-04-1","A16-04",2015,1,-0.1678922851163,-0.0731057563894088,-0.64894091228453,-0.494465891102436,1.49833113891018,0.047828074787237
"A17-09-1","A17-09",2015,1,-0.74859521607849,0.151181983743819,-0.775046810232582,1.84261237312467,1.33733783113302,0.270890223420162
"A18-01-6","A18-01",2015,1,-0.254088824765314,-0.32180260802629,0.682110731756365,-0.494465891102436,-0.361267205534859,-0.564729930812985
"A18-01-8","A18-01",2015,1,-0.273352940884826,-0.527570577682632,0.868210239691836,-0.494465891102436,-0.752949667085545,-0.961990823217357
"A19-01-5","A19-01",2015,1,-0.416910704002546,-0.508426021983391,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.12207110772864
"A20-02-7","A20-02",2015,1,-0.622901948857463,0.388403050082371,-0.804735494334985,0.173150434959131,1.71282447138232,1.32050303058488
"A28-10-5","A28-10",2015,1,-0.652341294896612,-0.47961244287513,0.907719537979665,-0.494465891102436,-0.859789171860967,-0.887893263745108
"A29-05-5","A29-05",2015,1,-0.300830043032262,-0.048490850465838,-0.55337001645509,-0.466847679754944,1.07346249009341,0.743754370880663
"A32-02-5","A32-02",2015,1,0.125776566951116,-0.493592890692445,0.709815496468283,-0.494465891102436,-0.400115983712261,-0.821733216183431
"A33-08-2","A33-08",2015,1,-0.622460586173414,-0.437255672210585,0.140654048384556,-0.494465891102436,0.297368749869805,-0.0464120019508556
"A34-04-5","A34-04",2015,1,-0.517407167108212,-0.327016770104365,0.18735851884497,-0.494465891102436,0.411853574295062,-0.311853782451901
"B06-01-2","B06-01",2015,1,0.52987140498261,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"B14-02-5","B14-02",2015,1,1.3935089745283,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"B21-01-8","B21-01",2015,1,1.6515696407741,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"B33-01-4","B33-01",2015,1,0.265453068527662,NA,-0.242571378493244,-0.494465891102436,0.72521933768822,NA
"B38-07-5","B38-07",2015,1,1.02164953789006,NA,0.754015901389793,-0.494465891102436,-0.477902873386102,NA
"C14-02-2","C14-02",2015,1,2.73957415826266,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"C37-01-3","C37-01",2015,1,2.37700836370865,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"A16-04-1","A16-04",2015,1,-0.1678922851163,-0.0731057563894088,-0.64894091228453,-0.494465891102436,1.49833113891018,0.047828074787237
"A16-04-10","A16-04",2015,1,0.209389769859214,0.0809311122297781,-0.457520047877796,1.87718302487695,1.15971269755653,-0.0121198502603625
"A16-05-3","A16-05",2015,1,0.311760886839397,-0.413429707661253,0.765499243278852,-0.494465891102436,-0.503661757681899,-0.900802902959489
"A16-05-8","A16-05",2015,1,0.428835751381482,-0.300578595072351,0.270913625762466,0.688851731388684,0.475858790427233,-0.571596231855736
"A18-01-2","A18-01",2015,1,-0.246039643444873,-0.347333236373411,0.789133555341489,-0.494465891102436,-0.557925677264538,-0.4565846778138
"A20-04-10","A20-04",2015,1,0.0835593161956707,-0.5514912057497,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.26232287710098
"A20-05-2","A20-05",2015,1,0.366521710576824,-0.397787302178849,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.06846600056149
"A26-01-2","A26-01",2015,1,-0.779650541058258,-0.249124641911487,-0.492476909008512,2.15905262932937,1.09475215358393,0.126662010645403
"A26-01-6","A26-01",2015,1,-0.784137766263846,-0.445801611593549,0.436419857809,0.520637584922061,0.173172571198956,-0.697816104783774
"A26-04-2","A26-04",2015,1,-0.616908289109385,-0.405482239472174,-0.595903977073244,-0.494465891102436,0.456291133104718,-0.81298336862256
"A33-07-1","A33-07",2015,1,-0.584518183270176,-0.342999801586288,-1.79167179981481,-0.494465891102436,-0.09274244230484,-0.109172491032653
"A33-08-8","A33-08",2015,1,-0.611892907475436,-0.406070635193522,0.575687256177136,-0.377289028204645,0.104679884426164,0.150143449750924
"B06-01-2","B06-01",2015,1,0.52987140498261,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"A18-01-8","A18-01",2016,1,-0.273352940884826,-0.527570577682632,0.868210239691836,-0.494465891102436,-0.752949667085545,-0.961990823217357
"A19-01-1","A19-01",2016,1,-0.508052098258677,-0.578067218367764,0.80098021199071,-0.494465891102436,-0.739074960815001,-1.00840235597299
"A20-03-5","A20-03",2016,1,-0.130441296335508,-0.586939460478017,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.27744146420275
"A20-04-1","A20-04",2016,1,-0.0825204566681506,-0.627175509766705,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.33356844722945
"A20-04-10","A20-04",2016,1,0.0835593161956707,-0.5514912057497,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.26232287710098
"A26-04-6","A26-04",2016,1,-0.630769124947369,-0.580081941014244,-1.79167179981481,-0.494465891102436,-1.46838787453833,-1.2724174050222
"B14-02-7","B14-02",2016,1,1.42737332273485,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"B21-01-10","B21-01",2016,1,1.55921336160414,NA,1.02742898201246,-0.494465891102436,-1.2717928504332,NA
"B30-02-9","B30-02",2016,1,0.322692575998447,NA,0.212704867291982,-0.494465891102436,0.545738000030832,NA
"B30-04-9","B30-04",2016,1,1.6458023500315,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"B38-08-1","B38-08",2016,1,0.440916348558289,NA,0.773703587753521,-0.494465891102436,-0.522306631689566,NA
"C14-01-1","C14-01",2016,1,2.57958018529488,NA,0.841685347712124,0.0301703282395858,-0.815575469352521,NA
"C14-02-2","C14-02",2016,1,2.73957415826266,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"A16-01-7","A16-01",2016,1,-0.60028324883264,-0.513920552309371,0.986362660804216,-0.494465891102436,-1.14849236012175,-1.26526065487053
"A18-01-6","A18-01",2016,1,-0.254088824765314,-0.32180260802629,0.682110731756365,-0.494465891102436,-0.361267205534859,-0.564729930812985
"A19-01-3","A19-01",2016,1,-0.509243094985995,-0.493589873980477,1.07542703798206,-0.494465891102436,-1.46838787453833,-0.95433934301381
"A19-03-10","A19-03",2016,1,-0.764698356356674,-0.247478022481708,-1.01805215961449,-0.494465891102436,1.17479244567303,0.0868895613116727
"A19-04-7","A19-04",2016,1,-0.652867972532475,-0.314997215927945,-1.08261964754138,0.943307183729599,1.59731923446786,0.016447425624455
"A19-04-7","A19-04",2016,1,-0.652867972532475,-0.314997215927945,-1.08261964754138,0.943307183729599,1.59731923446786,0.016447425624455
"A20-03-5","A20-03",2016,1,-0.130441296335508,-0.586939460478017,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.27744146420275
"A20-03-7","A20-03",2016,1,-0.298996340334615,-0.617822519907021,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.3063548974088
"A20-05-1","A20-05",2016,1,0.363825758099514,-0.451109294556457,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.10036012320572
"A20-05-7","A20-05",2016,1,0.262617199529378,-0.617277950041827,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.33029868291453
"A26-01-6","A26-01",2016,1,-0.784137766263846,-0.445801611593549,0.436419857809,0.520637584922061,0.173172571198956,-0.697816104783774
"A26-04-6","A26-04",2016,1,-0.630769124947369,-0.580081941014244,-1.79167179981481,-0.494465891102436,-1.46838787453833,-1.2724174050222
"A32-02-2","A32-02",2016,1,0.0868058344953512,-0.511445188077556,0.69514014539326,-0.494465891102436,-0.351456602292273,-0.541696186549432
"A33-08-2","A33-08",2016,1,-0.622460586173414,-0.437255672210585,0.140654048384556,-0.494465891102436,0.297368749869805,-0.0464120019508556
"A33-08-5","A33-08",2016,1,-0.625936886076646,-0.50489670986687,0.310322291169933,0.931354930878846,0.225677066294173,-0.314163217579099
"B11-01-7","B11-01",2016,1,0.92509576309087,NA,0.770506285469874,-0.494465891102436,-0.515012979463233,NA
"B38-07-4","B38-07",2016,1,1.03123893847391,NA,0.722759332069786,-0.494465891102436,-0.409644355435812,NA
"C30-02-4","C30-02",2016,1,2.57803314083532,NA,0.498838330252504,0.0998612238856179,0.186380148031238,NA
"C37-02-3","C37-02",2016,1,2.76333721617448,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"C37-02-3","C37-02",2016,1,2.76333721617448,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"A18-01-10","A18-01",2017,1,-0.254556350701252,-0.482754546901273,0.868281917522681,-0.494465891102436,-0.753137183534363,-0.891641331708356
"A19-03-4","A19-03",2017,1,-0.629347209083809,-0.407334572323888,0.809653482718415,-0.494465891102436,-0.606408312673829,-0.533849562347256
"A25-01-7","A25-01",2017,1,-0.705582374959066,0.428692321972401,-0.471157917168522,1.08087096815205,1.39444810806768,0.0632992013751165
"A26-04-2","A26-04",2017,1,-0.616908289109385,-0.405482239472174,-0.595903977073244,-0.494465891102436,0.456291133104718,-0.81298336862256
"A26-04-6","A26-04",2017,1,-0.630769124947369,-0.580081941014244,-1.79167179981481,-0.494465891102436,-1.46838787453833,-1.2724174050222
"A32-02-7","A32-02",2017,1,0.128528258530277,-0.538416351047598,0.911206967081778,-0.494465891102436,-0.86957946423619,-0.947246572606262
"A33-08-2","A33-08",2017,1,-0.622460586173414,-0.437255672210585,0.140654048384556,-0.494465891102436,0.297368749869805,-0.0464120019508556
"A33-08-5","A33-08",2017,1,-0.625936886076646,-0.50489670986687,0.310322291169933,0.931354930878846,0.225677066294173,-0.314163217579099
"B38-07-3","B38-07",2017,1,1.00140145599296,NA,0.758881230641286,-0.494465891102436,-0.488770387799272,NA
"B38-07-6","B38-07",2017,1,1.06737835206215,NA,0.581766538189381,-0.494465891102436,-0.131065431622661,NA
"A17-03-1","A17-03",2017,1,-0.56798528314139,-0.558666275859021,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.21253249882248
"A18-01-7","A18-01",2017,1,-0.263176573432499,-0.444435538791714,0.882212148332292,-0.494465891102436,-0.789997825731773,-0.990661836579385
"A24-02-6","A24-02",2017,1,-0.592425173004261,-0.0721976464446521,0.258498269202136,0.0195150748091571,0.63168348236827,-0.235676739374172
"A26-01-4","A26-01",2017,1,-0.735881695712496,-0.20442029299641,0.304296935099606,-0.494465891102436,0.304551086006283,0.132978646111459
"A26-04-2","A26-04",2017,1,-0.616908289109385,-0.405482239472174,-0.595903977073244,-0.494465891102436,0.456291133104718,-0.81298336862256
"A32-02-7","A32-02",2017,1,0.128528258530277,-0.538416351047598,0.911206967081778,-0.494465891102436,-0.86957946423619,-0.947246572606262
"A33-08-3","A33-08",2017,1,-0.609152591223183,-0.426976883384767,0.8798354264578,-0.494465891102436,-0.725831931053964,0.014806807963548
"A33-08-4","A33-08",2017,1,-0.597280162528801,-0.652277741611816,0.950478713919033,-0.494465891102436,-1.05434893044934,-1.18928229187493
"B33-01-1","B33-01",2017,1,0.219700366169061,NA,-1.59175729785133,-0.494465891102436,0.927684601919384,NA
"B38-07-1","B38-07",2017,1,0.994928894982035,NA,0.669697329087878,-0.355855341517688,-0.194523108829706,NA
"B38-07-5","B38-07",2017,1,1.02164953789006,NA,0.754015901389793,-0.494465891102436,-0.477902873386102,NA
"C37-01-3","C37-01",2017,1,2.37700836370865,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"C37-02-3","C37-02",2017,1,2.76333721617448,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"A17-03-3","A17-03",2018,1,-0.413906480166016,-0.428274700850754,0.937022779376728,-0.494465891102436,-0.949672178187989,-0.86141641130388
"A17-03-6","A17-03",2018,1,-0.259840190050242,-0.532299461382194,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.21253172518689
"A18-03-7","A18-03",2018,1,-0.542154190797612,0.283531471034397,-1.29172887190729,-0.0286202118779987,1.37083726876099,2.15672733594673
"A19-03-1","A19-03",2018,1,-0.600050054631016,-0.435309633689098,0.705052747565554,-0.494465891102436,-0.372119658530829,-0.482081390291695
"A20-02-9","A20-02",2018,1,-0.709394247006098,0.0226937678183829,0.616314032654592,-0.398591289792943,0.0184609400259893,0.155242576953433
"A21-02-4","A21-02",2018,1,-0.624110008575144,0.516824162189331,-0.844648907415417,-0.178304564656971,1.67511701092958,2.14531308047084
"A24-02-8","A24-02",2018,1,-0.523522542854211,-0.285694790703629,0.523604184360809,-0.494465891102436,-0.0281927251215252,-0.537008152299904
"A26-01-3","A26-01",2018,1,-0.762123209851132,-0.357225668480935,0.482688168893378,-0.319715089373146,0.200202793938828,-0.354127698122561
"A28-10-3","A28-10",2018,1,-0.68349604023356,-0.405902173287992,0.808262146095487,-0.494465891102436,-0.603075952456809,-0.608478685924719
"A29-04-9","A29-04",2018,1,-0.586779598259582,0.0183073977004992,-1.04468872247905,-0.494465891102436,1.18892580602044,0.894150835359172
"A32-02-7","A32-02",2018,1,0.128528258530277,-0.538416351047598,0.911206967081778,-0.494465891102436,-0.86957946423619,-0.947246572606262
"A33-08-2","A33-08",2018,1,-0.622460586173414,-0.437255672210585,0.140654048384556,-0.494465891102436,0.297368749869805,-0.0464120019508556
"A36-01-8","A36-01",2018,1,-0.433366251908355,-0.498477110474054,0.787140107034947,-0.494465891102436,-0.553261266203191,-0.717858620416713
"B21-01-9","B21-01",2018,1,1.6114716134217,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"B38-08-2","B38-08",2018,1,0.51572049830846,NA,0.790766457280434,-0.494465891102436,-0.561712513436358,NA
"C14-01-5","C14-01",2018,1,2.77198246462492,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"C37-05-1","C37-05",2018,1,2.11209975066394,NA,0.530904256986154,-0.494465891102436,-0.0407579404109953,NA
"A19-02-6","A19-02",2018,1,-0.652655253919286,-0.0549828532761922,-1.79167179981481,2.04873496254856,1.26053202073526,0.672005652587109
"A19-03-6","A19-03",2018,1,-0.69743195322914,-0.00807166106444771,-0.973405936714772,-0.494465891102436,0.608381309720767,0.450009655624244
"A19-03-8","A19-03",2018,1,-0.748594988571952,-0.38865215553853,-1.07622291233275,-0.494465891102436,0.243831496706923,-0.584677838750188
"A20-02-7","A20-02",2018,1,-0.622901948857463,0.388403050082371,-0.804735494334985,0.173150434959131,1.71282447138232,1.32050303058488
"A20-02-9","A20-02",2018,1,-0.709394247006098,0.0226937678183829,0.616314032654592,-0.398591289792943,0.0184609400259893,0.155242576953433
"A20-03-3","A20-03",2018,1,-0.190046871803257,-0.672702817562911,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.38217544867729
"A21-02-6","A21-02",2018,1,-0.622249005092917,-0.0216315333377203,-1.4532363406306,-0.494465891102436,0.149462643842252,0.405283619437953
"A21-02-7","A21-02",2018,1,-0.584244037891682,-0.032098269158616,-1.42738964377049,-0.494465891102436,-0.177461186936986,-0.0269775326501213
"A24-01-2","A24-01",2018,1,-0.691707888728792,-0.10189949819922,0.502225329169711,-0.494465891102436,-0.142194168443153,-0.528692420826146
"A24-02-4","A24-02",2018,1,-0.645240815840338,-0.0909308874551228,-0.501201196976097,1.9105733844459,1.32566729998694,-0.113005902650315
"A24-02-7","A24-02",2018,1,-0.549271732844248,-0.40112669962015,0.786142812356873,-0.494465891102436,-0.550944246955633,-0.923338778258115
"A24-02-9","A24-02",2018,1,-0.517112546141282,-0.118788668786701,0.501905267894555,-0.494465891102436,0.00859100875309817,-0.509675141201501
"A25-01-4","A25-01",2018,1,-0.565002672425987,0.510076923863238,0.294520831765184,0.394868647610041,0.536091261392268,-0.156173978503828
"A26-04-2","A26-04",2018,1,-0.616908289109385,-0.405482239472174,-0.595903977073244,-0.494465891102436,0.456291133104718,-0.81298336862256
"A28-10-6","A28-10",2018,1,-0.626072252466857,-0.516823898050759,0.899063543524818,-0.494465891102436,-0.835754909693757,-0.860993565853708
"A32-02-6","A32-02",2018,1,0.097994606042533,-0.534475477396788,0.873182257822931,-0.494465891102436,-0.766008434866656,-0.863566617430501
"A33-08-2","A33-08",2018,1,-0.622460586173414,-0.437255672210585,0.140654048384556,-0.494465891102436,0.297368749869805,-0.0464120019508556
"A33-08-4","A33-08",2018,1,-0.597280162528801,-0.652277741611816,0.950478713919033,-0.494465891102436,-1.05434893044934,-1.18928229187493
"A33-08-7","A33-08",2018,1,-0.573611519830325,-0.662145890360782,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.27344043016589
"A36-01-9","A36-01",2018,1,-0.482077676795852,-0.473515355194734,0.94271023874492,-0.494465891102436,-1.03520857599266,-0.785215264230338
"B11-01-6","B11-01",2018,1,0.907156872556196,NA,0.779007657387599,-0.494465891102436,-0.534456464095234,NA
"B38-07-6","B38-07",2018,1,1.06737835206215,NA,0.581766538189381,-0.494465891102436,-0.131065431622661,NA
"B38-08-6","B38-08",2018,1,0.59426713061152,NA,0.0888095294107273,1.02330323432349,0.687940509976191,NA
"C37-04-2","C37-04",2018,1,2.20089555251155,NA,0.79692847887698,-0.494465891102436,-0.576168233539877,NA
"A17-09-6","A17-09",2019,1,-0.451906897236488,0.536209081676567,-0.573610905511988,-0.494465891102436,0.286170996009914,-0.436252818175019
"A18-01-10","A18-01",2019,1,-0.254556350701252,-0.482754546901273,0.868281917522681,-0.494465891102436,-0.753137183534363,-0.891641331708356
"A19-01-3","A19-01",2019,1,-0.509243094985995,-0.493589873980477,1.07542703798206,-0.494465891102436,-1.46838787453833,-0.95433934301381
"A19-03-7","A19-03",2019,1,-0.704081969339837,-0.219337192473714,-0.508153357957193,-0.494465891102436,0.700183699928124,0.0222237526143156
"A20-02-3","A20-02",2019,1,-0.664845054234414,1.14459665639127,-1.59044027857972,-0.494465891102436,0.43161108987258,2.64273560977491
"A20-03-3","A20-03",2019,1,-0.190046871803257,-0.672702817562911,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.38217544867729
"A20-03-5","A20-03",2019,1,-0.130441296335508,-0.586939460478017,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.27744146420275
"A21-02-4","A21-02",2019,1,-0.624110008575144,0.516824162189331,-0.844648907415417,-0.178304564656971,1.67511701092958,2.14531308047084
"A24-02-4","A24-02",2019,1,-0.645240815840338,-0.0909308874551228,-0.501201196976097,1.9105733844459,1.32566729998694,-0.113005902650315
"A25-01-1","A25-01",2019,1,-0.658515822342535,-0.0623389200145796,0.397106504696479,0.624321948452029,0.212728864500499,-0.728747806390418
"A26-04-4","A26-04",2019,1,-0.627957144135592,-0.49600941976213,-1.79167179981481,0.177994409181166,-0.694542103609487,-1.06258189279652
"A33-08-3","A33-08",2019,1,-0.609152591223183,-0.426976883384767,0.8798354264578,-0.494465891102436,-0.725831931053964,0.014806807963548
"A36-01-4","A36-01",2019,1,-0.524525846687539,-0.445952615679352,0.606243881245832,-0.494465891102436,-0.202795871611463,-0.488150815841435
"B13-03-2","B13-03",2019,1,1.50192721529303,NA,0.748198168654164,-0.494465891102436,-0.464995708602195,NA
"B14-02-5","B14-02",2019,1,1.3935089745283,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"B21-01-9","B21-01",2019,1,1.6114716134217,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"B38-08-1","B38-08",2019,1,0.440916348558289,NA,0.773703587753521,-0.494465891102436,-0.522306631689566,NA
"B38-08-4","B38-08",2019,1,0.556102908833567,NA,0.418102272628895,0.192026761250935,0.338172240609017,NA
"C37-01-2","C37-01",2019,1,2.34928669203268,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"C37-05-1","C37-05",2019,1,2.11209975066394,NA,0.530904256986154,-0.494465891102436,-0.0407579404109953,NA
"A10-02-5","A10-02",2019,1,-0.0135871131354471,-0.174136278381754,0.562065624229007,-0.494465891102436,-0.141099093658719,-0.408072333035518
"A19-01-6","A19-01",2019,1,-0.385368060018019,-0.650984100058942,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.34194269609105
"A20-02-2","A20-02",2019,1,-0.68085468932541,0.132532068590235,0.0952212658763686,-0.494465891102436,0.444320155795479,0.374949189502749
"A20-02-5","A20-02",2019,1,-0.537087620192574,0.218433733601363,0.0726112055501939,-0.494465891102436,0.693123660395768,0.998555723044015
"A20-05-2","A20-05",2019,1,0.366521710576824,-0.397787302178849,1.07542703798206,-0.494465891102436,-1.46838787453833,-1.06846600056149
"A21-02-4","A21-02",2019,1,-0.624110008575144,0.516824162189331,-0.844648907415417,-0.178304564656971,1.67511701092958,2.14531308047084
"A22-01-2","A22-01",2019,1,-0.205901802448298,-0.4771035246463,0.8522569232845,-0.494465891102436,-0.747952069424761,-1.08894567226906
"A24-01-4","A24-01",2019,1,-0.652316269177413,0.0831942763221831,0.121984733513681,-0.494386288062762,0.361309566840128,0.408461290282669
"A25-01-1","A25-01",2019,1,-0.658515822342535,-0.0623389200145796,0.397106504696479,0.624321948452029,0.212728864500499,-0.728747806390418
"A28-10-7","A28-10",2019,1,-0.607521369344507,-0.499338103043939,0.89898813667715,-0.494465891102436,-0.835547162905803,-0.859391107243409
"A33-08-3","A33-08",2019,1,-0.609152591223183,-0.426976883384767,0.8798354264578,-0.494465891102436,-0.725831931053964,0.014806807963548
"A33-08-4","A33-08",2019,1,-0.597280162528801,-0.652277741611816,0.950478713919033,-0.494465891102436,-1.05434893044934,-1.18928229187493
"A33-08-9","A33-08",2019,1,-0.59465018694756,-0.205434839945941,0.210198472110675,-0.494465891102436,0.573450728848104,0.867432155040428
"B14-02-5","B14-02",2019,1,1.3935089745283,NA,1.07542703798206,-0.494465891102436,-1.46838787453833,NA
"B32-03-4","B32-03",2019,1,1.20955856309125,NA,0.577378113084496,-0.494465891102436,-0.125081262718127,NA
"B37-02-5","B37-02",2019,1,1.99450162108407,NA,0.688549472535142,-0.494465891102436,-0.228572405163902,NA
"A01-02-1","A01-02",2020,1,-0.3135158076006,-0.0898236330215585,0.708722669793728,-0.494465891102436,-0.379831693032591,-0.609592660075737
