"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"chg",21.5381719191261,17.7157031011908,-11.7189004328168,9.19658907116155,21.1901510602601,33.4618278299349,56.3963225792343,1.0373151126952,71
"deviance",1084.98697944394,116.917959132317,1019.39449209109,1048.19577860186,1073.22156464392,1100.33817670131,1193.9908644552,1.06420504307487,38
"ind[1]",100,4.18384128374335e-15,100,100,100,100,100,1,1
"ind[2]",100.260030206143,14.2297542346793,73.7499951932203,91.481253469213,100.02864798982,108.324265390671,127.660417860078,1.09863861596349,38
"ind[3]",100.28769207485,19.5728759080404,66.6952912349486,87.8120952475056,98.6698277090894,110.830416246442,145.318962921617,1.1364780108154,20
"ind[4]",109.884476542085,22.1126706418981,75.2158552059014,95.0749502575155,106.628847581531,121.610146995569,167.871253409032,1.22717513257023,13
"ind[5]",120.581960027037,23.5573168003793,82.3307538272467,105.094660092676,117.749796725798,132.203607093884,181.817464813676,1.2245921565362,13
"ind[6]",128.803058420791,24.7513131004676,88.4928139372179,112.391582288835,126.891889614043,140.457006167306,191.871780342448,1.15015798275259,19
"ind[7]",138.089448587211,29.2265198514072,88.5540391100765,118.588582530093,136.726534223834,152.777851789235,211.161511355369,1.10261357585878,26
"ind[8]",145.442007440569,30.8547608911093,96.4514782419492,124.444644889672,141.516052282085,161.858085468705,222.76009579572,1.07397771368003,37
"sd[1]",0.162817378861133,0.11140375576686,0.0588425278066236,0.0991313624336351,0.135996935719985,0.194598082560992,0.414771804312236,1.01700498033504,180
"sd[2]",1.56210352510885,0.242286100226066,1.11225102001204,1.37506806366723,1.55546326781085,1.75630254410875,2.0002083987494,1.28446085695498,11
"sd[3]",0.130908106287349,0.060305067276233,0.0566316397798984,0.0880961704180402,0.115843790335766,0.160736234527348,0.278706174239223,1.11387018232591,22
"st[1]",-0.682396488971652,1.32437271827054,-3.60719320886325,-1.46104458355975,-0.610018991312189,0.241064254412287,1.64724717679634,1.04237039885698,130
"st[2]",2.0238914908247,0.741278696082107,0.43622691413116,1.57623238320817,2.06124149435806,2.54757916978449,3.33313019579706,1.12188928812214,21
"st[3]",-0.431808876116089,1.40606421710347,-3.51502216222096,-1.29937243861054,-0.325839202550621,0.538746979901086,2.09819266506612,1.01369269810338,290
"st[4]",-0.877759613687563,1.2280408467242,-3.53128589499178,-1.63180045446099,-0.813460390494049,-0.00820850425734622,1.24647677881908,1.00582787688675,7500
"st[5]",-0.231324833342159,1.43688285107398,-3.16151649938495,-1.15506633488399,-0.200560399353725,0.759237256986677,2.5064171635866,1.0071722643883,1600
"st[6]",-0.394864285104471,1.3623593277048,-3.24113919942232,-1.2594874437691,-0.354736228050329,0.525204723926727,2.11478875691248,1.01181785925071,790
"st[7]",-0.6650127614864,1.34977742506718,-3.61277275727125,-1.49594923244292,-0.56581705753343,0.285079215224331,1.69324024341008,1.00971047979907,7500
"st[8]",-0.345508698895184,1.43589015213279,-3.33656383419158,-1.25846109638202,-0.276953892265628,0.657172914117287,2.2677501810399,1.00989097397694,990
"st[9]",-0.797172979737477,1.22000078284444,-3.4320692897837,-1.56326895693055,-0.757387644670887,0.0494026910291186,1.45281359301537,1.02400979475957,200
"st[10]",-0.53029769071397,1.29965457201453,-3.32742269982126,-1.35874277170857,-0.453711737563184,0.386400715665429,1.75554147568592,1.01145198705397,320
"st[11]",-0.801641953154762,1.13135135002309,-3.0867539544696,-1.53857110473583,-0.793567362991263,-0.0525836502071135,1.37720534769416,1.01329200541426,240
"st[12]",0.359753540722758,0.960099646221561,-1.62680559766221,-0.269051844084578,0.399656863103986,1.01061603512784,2.15828174016893,1.04966382908409,48
"st[13]",1.6286130598069,0.835298703908697,-0.118945759868753,1.09249593590474,1.67485689174583,2.24152864040875,3.05395132029594,1.15256937458772,17
"st[14]",-0.279304902013311,1.45681181773578,-3.3904109245492,-1.19808629157187,-0.190251711292986,0.699674631343739,2.3797877078278,1.00666780874008,2000
"st[15]",1.43729793025363,0.899917750937618,-0.479484309391952,0.876755998498191,1.48134259846983,2.05975669403205,3.06630497310089,1.04816909758978,49
"st[16]",0.287719679383643,0.982106968041392,-1.78339415804563,-0.304266370241042,0.354045655177802,0.959974053190539,2.06508823924536,1.01537715820579,640
"st[17]",-0.735307908482564,1.25871218838599,-3.43782310985443,-1.53615915140822,-0.652979265294906,0.134409977942138,1.53620837783226,1.01282391787122,210
"st[18]",-0.73247731895797,1.22386039961583,-3.3377102492368,-1.49981734489766,-0.664398291044195,0.141812390443116,1.45929887418998,1.02594805144396,100
"st[19]",-0.821987008635037,1.20837546961991,-3.41723651583904,-1.57567319811205,-0.769779359354755,-0.00210900331266242,1.36822114515684,1.0069420625676,780
"st[20]",-0.649469799141831,1.22334198510482,-3.27139553533529,-1.41089871446243,-0.584210194334255,0.169355683264782,1.62352161432758,1.01195232083827,230
"st[21]",-0.901859730478288,1.15228404823322,-3.28347194814603,-1.65612620465038,-0.851745593155465,-0.115153031898089,1.26835499971922,1.00902132800556,560
"st[22]",-0.516188322227839,1.30180706500644,-3.31959407850851,-1.31888717499281,-0.442716607911357,0.372295604337192,1.81486506001578,1.00599647950923,3200
"st[23]",-0.819433676508986,1.26554791425236,-3.50507457288141,-1.62436453440107,-0.722790456922727,0.0736569835981396,1.43320277370795,1.02851226360006,130
"st[24]",-0.63996462499721,1.33333355446417,-3.4938777160122,-1.48119023189907,-0.568741823180758,0.29286480459463,1.70089623961069,1.00473686199818,2300
"st[25]",-0.38257137015136,1.39800126991794,-3.38822543813592,-1.25023450632976,-0.312638369957319,0.567947113133661,2.11523446872522,1.0064860752777,3800
"st[26]",-0.536855589983611,1.30788784459664,-3.38739009584501,-1.33027090086587,-0.429654397249918,0.396744232003607,1.73008603938852,1.02952082117532,130
"st[27]",-0.471295716863141,1.35332702700261,-3.3367329676816,-1.32494358765926,-0.388747374487387,0.470388003512914,1.96802607869311,1.00785228209496,2000
"st[28]",0.868806707118716,1.05174961934891,-1.25299939711927,0.164303227350916,0.918090861217682,1.60375355171349,2.81607782087517,1.03418046598881,66
"st[29]",-0.612685238808558,1.32707955806925,-3.4160277004816,-1.45874548982441,-0.508810668047189,0.322915901150934,1.68240701408872,1.01077231091665,7500
"st[30]",-0.617148172277333,1.30082822248498,-3.19992523383064,-1.50703959744921,-0.605975814499665,0.305601437009918,1.85573873211721,1.0098955060936,550
"st[31]",-0.757063787433949,1.23233952775154,-3.47596708370238,-1.53087946073978,-0.66382628519079,0.123013908002936,1.38099443328135,1.02027143391082,220
"st[32]",-0.867927377093769,1.34314509477302,-3.83900140900626,-1.6825943865527,-0.738591518548088,0.0800040246026605,1.43982095755329,1.01489326128294,350
"st[33]",-0.695647339012265,1.23935624226456,-3.36950261502078,-1.43172845752765,-0.603356112100374,0.176731521399765,1.47942396732299,1.01478104738714,460
"st[34]",-0.738227038898434,1.35996714520752,-3.79913025807183,-1.53594119520798,-0.635350219813643,0.228911848057481,1.60628323875843,1.01005020778045,320
"st[35]",-0.658795712201039,1.35400837351632,-3.56614569060289,-1.51663920127114,-0.571749047306349,0.316902174303329,1.69037038585544,1.01573080157313,340
"st[36]",-0.823153970093978,1.31371522152092,-3.80100287491275,-1.59821302397721,-0.733557702565754,0.121340387180666,1.36997953439483,1.02663324786709,210
"st[37]",-0.884161967555238,1.37345675175599,-3.95658922107153,-1.72417289151809,-0.742553901491447,0.10404048701011,1.45959440012575,1.00919612999738,7500
"st[38]",-0.92086215866923,1.24927497749679,-3.56801090124291,-1.72852181648206,-0.81110445717354,-0.0317035585975863,1.29695383873701,1.03464432983463,79
"st[39]",-0.943630713721727,1.20054098823849,-3.56850039997809,-1.66140993212761,-0.85435612565579,-0.129748857073323,1.18072504224494,1.00696892703583,340
"st[40]",-0.718098092116525,1.2041375127489,-3.22285317717801,-1.51300106732153,-0.656484142883834,0.149685382027708,1.4190300732715,1.01247182721686,170
"st[41]",-0.483412639244463,1.28374252202254,-3.19226590417755,-1.30164406433733,-0.424303326554099,0.412017499620997,1.82688380922021,1.0113186084451,240
"st[42]",-1.02007522878604,1.24157499228233,-3.66955214221186,-1.78156806300485,-0.921583432001591,-0.153178124133195,1.14550805597315,1.01242175600765,240
"st[43]",-0.75304883595654,1.34645959113779,-3.71352991648983,-1.57114277224439,-0.628168407466824,0.172202825576498,1.58562379666887,1.04633243061641,66
"st[44]",-0.816022343212824,1.21407919878755,-3.46162034861384,-1.58229405762393,-0.696963942294684,0.0316182319411588,1.33175294955426,1.01788743768284,380
"st[45]",-0.655003522603956,1.24617078519168,-3.35551272730719,-1.42310789167529,-0.610034631300215,0.207710956962284,1.5995605649828,1.01360039186358,210
"st[46]",-0.6943215370219,1.25172465262933,-3.2254477550448,-1.50611795720372,-0.650729309812496,0.169136099032815,1.60202108746511,1.01256568977254,400
"st[47]",-0.917991620889559,1.17207547465992,-3.45500460952899,-1.64775094075209,-0.850810148501866,-0.126365187209719,1.26121807315738,1.02478249213115,230
"st[48]",-0.336725333968418,1.33028134894224,-3.05425572187416,-1.21507127528735,-0.285930172951357,0.580710709686875,2.16210750965157,1.0054160634066,1200
"st[49]",-0.425343527947928,1.34743556617049,-3.20083783987983,-1.30549055097087,-0.343790005522666,0.522586122931487,1.96889618429564,1.00623792202277,2300
"st[50]",-0.861188717104987,1.24321254949063,-3.4557034676555,-1.66645095143436,-0.803347972543836,0.00837941776273523,1.40079801742465,1.01044899411661,7500
"st[51]",-0.835357559382458,1.2820729615277,-3.55327395563309,-1.64509234465925,-0.793610645155415,0.0497925293173918,1.52981805111174,1.01959717536222,490
"st[52]",-0.340087370114098,1.40745045568964,-3.29483001332186,-1.26486664297018,-0.309007031453127,0.616459536469509,2.31371422235383,1.00457069188374,1400
"st[53]",-0.854925928631749,1.13167812731551,-3.1237177998518,-1.62523330171049,-0.830717845311448,-0.0649834756296334,1.25006859990822,1.01096303650196,260
"st[54]",0.264332843994337,1.02955515577544,-1.87638609588938,-0.379946953944229,0.322453243448054,0.961785213484231,2.13735282380482,1.02232728975709,100
"st[55]",0.435164698539541,1.06011989704784,-1.89502626688843,-0.207432146961725,0.524197791226071,1.16517665890967,2.28628700506687,1.03262273538153,67
"st[56]",-0.390319440499363,1.35650536105034,-3.34022741476687,-1.24239437447496,-0.331145320842825,0.542932998947389,2.08225397355498,1.01036259747473,7500
"st[57]",-0.846858998604208,1.24508418123366,-3.45654140187175,-1.69161410600194,-0.757485863284932,0.055296734731637,1.35894762830635,1.00838660574674,710
