X,Y,NO,join_TypeName,join_FunctionTy,join_Function,join_Area_ha,distance
121.43705,25.21002,"1,129",闊葉樹林型,,經改造天然林,2104.06,36.9218471586317
121.43569,25.21294,"1,130",闊葉樹林型,,經改造天然林,2104.06,43.4302149912212
121.43321,25.2148,"1,131",闊葉樹林型,,經改造天然林,2104.06,84.5641223221262
121.46381,25.16765,"1,132",闊葉樹林型,,原生林,8883.09,2.5823518641545
121.4673,25.16649,"1,133",闊葉樹林型,"2221",經改造天然林,19040.7,21.0484329452431
121.47075,25.16533,"1,134",闊葉樹林型,,原生林,8883.09,5.4156872341071
121.47266,25.16332,"1,135",闊葉樹林型,"1100",原生林,1288.05,14.5566233180027
121.47702,25.16229,"1,136",闊葉樹林型,"1100",原生林,1288.05,3.67977686950258
121.47442,25.16602,"1,137",闊葉樹林型,"1100",原生林,1288.05,57.1956229787367
121.47944,25.16707,"1,138",闊葉樹林型,,原生林,8883.09,4.96980546281541
121.48093,25.1656,"1,139",闊葉樹林型,"2221",經改造天然林,2386.76,10.2069569487276
121.42415,25.18155,"1,140",闊葉樹林型,,經改造天然林,2104.06,23.5797047371801
121.42276,25.1772,"1,141",闊葉樹林型,,經改造天然林,2104.06,35.0445607527795
121.42959,25.17851,"1,142",闊葉樹林型,,經改造天然林,2104.06,4.03826452468278
121.42669,25.18117,"1,143",闊葉樹林型,,經改造天然林,2104.06,50.7929045574743
121.42794,25.18596,"1,144",闊葉樹林型,,經改造天然林,2104.06,73.0671531557153
121.43429,25.18417,"1,145",闊葉樹林型,,經改造天然林,2104.06,10.1890186174809
121.43006,25.19146,"1,146",闊葉樹林型,,經改造天然林,2104.06,40.1565780300396
121.42488,25.18807,"1,147",闊葉樹林型,,經改造天然林,2104.06,40.1976783221978
121.42266,25.18499,"1,148",闊葉樹林型,,經改造天然林,2104.06,32.4282229784537
121.41893,25.18531,"1,149",闊葉樹林型,,經改造天然林,2104.06,5.67769033210778
120.48923,23.47493,"1,150",闊葉樹林型,"2221",經改造天然林,213771,5.47577819012815
120.49134,23.47488,"1,151",闊葉樹林型,"2221",經改造天然林,103298,0
120.49328,23.47423,"1,152",竹闊混淆林,"2211",生產性人工林,632.956,0
120.49364,23.47627,"1,153",竹闊混淆林,"2211",生產性人工林,632.956,0
120.4956,23.47616,"1,154",竹林,"2211",生產性人工林,3361.1,0
120.49745,23.47505,"1,155",竹闊混淆林,"2211",生產性人工林,632.956,0
120.49103,23.47302,"1,156",針闊葉樹混,,經改造天然林,185.908,0
120.48927,23.47229,"1,157",針闊葉樹混,,經改造天然林,185.908,64.256186210703
120.48723,23.47309,"1,158",闊葉樹林型,"2221",經改造天然林,46290.7,138.445056349375
121.53474,25.12917,"1,159",闊葉樹林型,,經改造天然林,39.3123,0
121.53558,25.13196,"1,160",闊葉樹林型,"2221",經改造天然林,103298,0
121.53583,25.1332,"1,161",闊葉樹林型,,經改造天然林,39.3123,0.45383661369237
121.53451,25.13485,"1,162",闊葉樹林型,"2221",經改造天然林,103298,0
121.5355,25.13705,"1,163",闊葉樹林型,"2221",經改造天然林,103298,0
121.53839,25.13883,"1,164",闊葉樹林型,"2221",經改造天然林,46290.7,0
121.5406,25.14014,"1,165",闊葉樹林型,"2221",經改造天然林,46290.7,0
121.54066,25.1312,"1,166",闊葉樹林型,,經改造天然林,81.8364,0
121.54179,25.13201,"1,167",闊葉樹林型,,經改造天然林,81.8364,0
121.53963,25.13043,"1,168",闊葉樹林型,,經改造天然林,39.3123,0
121.61306,25.04689,"1,169",闊葉樹林型,,原生林,3208.01,98.6715891768434
121.6125,25.04502,"1,170",闊葉樹林型,,原生林,3208.01,28.5376691933441
121.6126,25.04261,"1,171",闊葉樹林型,,原生林,3208.01,51.971434162594
121.6106,25.04072,"1,172",闊葉樹林型,,原生林,3208.01,12.9509339914847
121.61438,25.04027,"1,173",闊葉樹林型,,原生林,3208.01,79.4068938123053
121.61577,25.03747,"1,174",闊葉樹林型,,經改造天然林,42.2977,33.9247468334454
121.30485,24.22789,"1,175",針葉樹林型,"2212",保護性人工林,434.166,0
121.30464,24.21515,"1,176",針葉樹林型,"1100",原生林,1552.82,0
121.30314,24.21121,"1,177",針闊葉樹混淆,"1100",原生林,1042.2,4.4705943186038
121.30446,24.20515,"1,178",針葉樹林型,"1100",原生林,1607.43,0
121.29869,24.20387,"1,179",針闊葉樹混淆,"1100",原生林,7163.64,0
121.29637,24.20264,"1,180",針闊葉樹混淆,"2211",生產性人工林,7.07423,8.36318522076379
121.30221,24.20469,"1,181",針葉樹林型,"1100",原生林,2296.31,1.72949821671127
121.30591,24.2123,"1,182",針闊葉樹混淆,"1100",原生林,1042.2,2.04254735641234
121.30571,24.22408,"1,183",針闊葉樹混淆,"1100",原生林,1042.2,0
121.18104,22.87116,"1,184",闊葉樹林型,"2221",經改造天然林,213771,72.6509945958472
121.17935,22.87244,"1,185",闊葉樹林型,"1100",原生林,369060,0
121.17734,22.87379,"1,186",闊葉樹林型,"1100",原生林,369060,0
121.17706,22.87566,"1,187",闊葉樹林型,"1100",原生林,369060,0
121.17685,22.8808,"1,188",闊葉樹林型,"1100",原生林,369060,0
121.18092,22.88678,"1,189",闊葉樹林型,"1100",原生林,369060,0
120.73181,22.74275,"1,190",闊葉樹林型,"2221",經改造天然林,213771,56.2362789299401
120.73019,22.74439,"1,191",闊葉樹林型,"2221",經改造天然林,213771,72.3928248629549
120.73153,22.74716,"1,192",闊葉樹林型,"2221",經改造天然林,213771,10.884297694568
120.72828,22.74927,"1,193",闊葉樹林型,"2221",經改造天然林,213771,18.1787812757509
120.72858,22.75144,"1,194",闊葉樹林型,"2221",經改造天然林,213771,116.590435263642
120.72764,22.75317,"1,195",闊葉樹林型,"2221",經改造天然林,213771,4.9423765467191
120.72612,22.7502,"1,196",闊葉樹林型,"2221",經改造天然林,213771,0
120.39372,22.54451,"1,197",闊葉樹林型,,經改造天然林,2558.7,3.98751901717406
120.38943,22.54506,"1,198",闊葉樹林型,,經改造天然林,2558.7,18.220337309437
120.38724,22.53912,"1,199",闊葉樹林型,,經改造天然林,2558.7,80.5462222278122
120.38395,22.53389,"1,200",闊葉樹林型,,經改造天然林,2558.7,0
120.3916,22.53354,"1,201",闊葉樹林型,,經改造天然林,2558.7,9.15831789601288
120.38972,22.53662,"1,202",闊葉樹林型,,經改造天然林,2558.7,0
120.39264,22.53866,"1,203",竹林,,經改造天然林,3231.53,18.8685709703719
120.39426,22.54132,"1,204",竹林,,經改造天然林,3231.53,4.48047959973873
120.39672,22.54399,"1,205",竹林,,經改造天然林,3231.53,0.458884957983291
120.39552,22.55382,"1,206",闊葉樹林型,,經改造天然林,2558.7,44.8171440528909
120.64,24.14361,"1,207",闊葉樹林型,,生產性人工林,0.497562,635.969599045668
120.64417,24.14444,"1,208",闊葉樹林型,,生產性人工林,0.497562,1069.38091872318
120.64639,24.14417,"1,209",闊葉樹林型,,生產性人工林,0.497562,1287.42626646603
120.64505,24.14612,"1,210",闊葉樹林型,,生產性人工林,0.497562,1203.51902838255
120.64529,24.14965,"1,211",闊葉樹林型,,經改造天然林,1789.38,1315.12100911774
120.64,24.155,"1,212",闊葉樹林型,,經改造天然林,1789.38,877.575812193951
120.63893,24.14911,"1,213",闊葉樹林型,,經改造天然林,1789.38,694.012054048799
121.71298,25.10077,"1,214",闊葉樹林型,,經改造天然林,10.4045,87.381696137888
121.7118,25.10686,"1,215",闊葉樹林型,"2221",經改造天然林,103298,6.62824518574645
121.71268,25.11326,"1,216",闊葉樹林型,"2221",經改造天然林,213771,21.6962548204939
121.71045,25.11629,"1,217",闊葉樹林型,"2221",經改造天然林,103298,11.7751605366981
121.71244,25.12131,"1,218",闊葉樹林型,"2221",經改造天然林,213771,0
121.70986,25.12479,"1,219",闊葉樹林型,,原生林,1860.03,1.81176538694431
121.51704,25.05985,"1,220",闊葉樹林型,,生產性人工林,0.505727,1650.2023406104
121.51475,25.06194,"1,221",闊葉樹林型,,生產性人工林,0.505727,1600.94444908457
121.51522,25.06414,"1,222",闊葉樹林型,,生產性人工林,0.505727,1393.00836961339
121.51611,25.06661,"1,223",闊葉樹林型,,生產性人工林,0.505727,1147.50449782508
121.51553,25.07019,"1,224",闊葉樹林型,,生產性人工林,0.505727,1003.50258113522
121.51206,25.06817,"1,225",闊葉樹林型,,生產性人工林,0.505727,1412.23920180942
121.51289,25.06536,"1,226",闊葉樹林型,,生產性人工林,0.505727,1492.31169829311
121.51047,25.05867,"1,227",闊葉樹林型,,生產性人工林,1.80978,1539.74424947883
121.53091,25.03916,"1,228",竹林,,經改造天然林,5.93842,2407.19627657386
121.5325,25.04129,"1,229",竹林,,經改造天然林,5.93842,2688.24715277002
121.52827,25.04168,"1,230",竹林,,經改造天然林,5.93842,2580.26101231062
121.52364,25.04134,"1,231",闊葉樹林型,,生產性人工林,1.80978,2426.41784149332
121.52267,25.03769,"1,232",竹林,,經改造天然林,5.93842,2045.55752501132
121.52216,25.03575,"1,233",竹林,,經改造天然林,5.93842,1828.08327846046
121.52042,25.03662,"1,234",竹林,,經改造天然林,5.93842,1924.57054143215
121.51926,25.0347,"1,235",竹林,,經改造天然林,5.93842,1722.30350041133
121.52161,25.03344,"1,236",竹林,,經改造天然林,5.93842,1570.50271442718
121.52313,25.03456,"1,237",竹林,,經改造天然林,5.93842,1704.1606311475
121.50297,25.02724,"1,238",竹林,,生產性人工林,1.13697,1347.28418656092
121.50411,25.02443,"1,239",竹林,,生產性人工林,1.13697,1419.77063158056
121.50353,25.02274,"1,240",竹林,,生產性人工林,1.13697,1369.97043755268
121.50339,25.02091,"1,241",竹林,,生產性人工林,1.13697,1394.05388824868
121.50432,25.01847,"1,242",竹林,,生產性人工林,0.128258,1273.04091866496
121.50644,25.02039,"1,243",竹林,,經改造天然林,5.93842,1499.5299299208
121.50774,25.0217,"1,244",竹林,,經改造天然林,5.93842,1390.46354737589
121.51076,25.02264,"1,245",竹林,,經改造天然林,5.93842,1123.94385792658
121.50595,25.02283,"1,246",竹林,,經改造天然林,5.93842,1594.63385386064
121.50619,25.02448,"1,247",竹林,,經改造天然林,5.93842,1627.26661283751
121.22623,25.0475,"1,248",闊葉樹林型,,生產性人工林,0.196471,303.580600963631
121.22825,25.04772,"1,249",闊葉樹林型,,生產性人工林,0.196471,124.811180436305
121.22719,25.04494,"1,250",闊葉樹林型,,生產性人工林,0.433173,266.838863401627
121.22836,25.04367,"1,251",闊葉樹林型,,生產性人工林,0.433173,249.703148233776
121.23047,25.04389,"1,252",竹林,,生產性人工林,0.17052,333.042535269445
121.23325,25.04383,"1,253",闊葉樹林型,,生產性人工林,0.590296,286.445998410723
121.23672,25.04258,"1,254",闊葉樹林型,,生產性人工林,0.590296,204.322049185212
121.23725,25.04042,"1,255",闊葉樹林型,,生產性人工林,0.778154,227.387586042862
121.23867,25.0375,"1,256",闊葉樹林型,,生產性人工林,0.778154,79.6457855477696
121.52466,25.02002,"1,257",竹林,,經改造天然林,5.93842,299.924817159566
121.52244,25.01988,"1,258",竹林,,經改造天然林,5.93842,127.51509395376
121.52011,25.02043,"1,259",竹林,,經改造天然林,5.93842,176.015454952862
121.52344,25.01809,"1,260",竹林,,經改造天然林,5.93842,66.2044132911216
121.52434,25.01534,"1,261",竹林,,經改造天然林,5.93842,5.81658078773853
121.52637,25.01263,"1,262",竹林,,經改造天然林,5.93842,7.2486131963126
121.52917,25.01052,"1,263",竹林,,經改造天然林,2.5303,27.1095307395798
121.53198,25.00958,"1,264",竹林,,經改造天然林,0.204736,0
121.53338,25.00701,"1,265",竹林,,經改造天然林,0.204736,316.759211559082
121.53484,25.00443,"1,266",闊葉樹林型,,生產性人工林,0.30641,540.879172427009
121.53523,25.00165,"1,267",闊葉樹林型,,經改造天然林,42.2977,431.905293840564
121.53512,24.99858,"1,268",闊葉樹林型,,經改造天然林,42.2977,201.864561540119
121.53535,24.99636,"1,269",闊葉樹林型,,經改造天然林,42.2977,260.427829775017
121.5367,24.99469,"1,270",闊葉樹林型,,經改造天然林,42.2977,350.264996430544
121.53368,25.0165,"1,271",竹林,,經改造天然林,2.54161,497.79494017537
121.53673,25.01718,"1,272",竹林,,經改造天然林,2.54161,610.28319320423
121.53833,25.01722,"1,273",竹林,,經改造天然林,2.54161,678.384909320279
121.54214,25.01841,"1,274",竹林,,經改造天然林,19.729,794.326437819183
121.54385,25.01986,"1,275",竹林,,經改造天然林,0.852626,779.531528819258
121.54008,25.0195,"1,276",竹林,,經改造天然林,19.729,972.750612206269
121.5372,25.0209,"1,277",竹林,,經改造天然林,2.54161,1021.23244367164
121.54001,25.01626,"1,278",竹林,,經改造天然林,19.729,660.739978087798
120.81573,24.57669,"1,279",竹林,,生產性人工林,1052.78,87.8832530342653
120.81725,24.5784,"1,280",闊葉樹林型,,生產性人工林,8971.7,90.1466591143636
120.81849,24.58011,"1,281",闊葉樹林型,,經改造天然林,1717.9,220.707639506459
120.81819,24.58236,"1,282",闊葉樹林型,,經改造天然林,1717.9,17.8848315206069
120.81806,24.58485,"1,283",竹林,,生產性人工林,1052.78,188.373157071854
120.81583,24.58464,"1,284",闊葉樹林型,"2221",經改造天然林,213771,46.5259881891757
120.73506,24.35915,"1,285",闊葉樹林型,"2212",保護性人工林,31437.4,0
120.73319,24.36018,"1,286",闊葉樹林型,"2212",保護性人工林,31437.4,0
120.73126,24.36081,"1,287",闊葉樹林型,"1100",原生林,369060,0
120.73086,24.36255,"1,288",闊葉樹林型,"2212",保護性人工林,31437.4,0
120.72928,24.36405,"1,289",闊葉樹林型,"1100",原生林,20621.8,0
120.72962,24.36611,"1,290",闊葉樹林型,"1100",原生林,369060,0
120.9414,24.57844,"1,291",竹闊混淆林,"2211",生產性人工林,9119.5,0
120.93999,24.58004,"1,292",針闊葉樹混淆,"1100",原生林,328.614,9.421704250997
120.93789,24.57964,"1,293",闊葉樹林型,"2221",經改造天然林,10998,0
120.93648,24.58097,"1,294",闊葉樹林型,"2221",經改造天然林,10998,0
120.93424,24.58169,"1,295",竹闊混淆林,"2212",保護性人工林,1623.15,0
120.9324,24.58255,"1,296",竹闊混淆林,"2212",保護性人工林,1623.15,0
120.39847,23.62571,"1,297",闊葉樹林型,,生產性人工林,0.348108,910.761525873731
120.39617,23.62465,"1,298",闊葉樹林型,,生產性人工林,0.193574,942.559875325658
120.39106,23.62441,"1,299",闊葉樹林型,,生產性人工林,0.33486,742.58553525842
120.38801,23.62394,"1,300",闊葉樹林型,,生產性人工林,0.33486,428.653498203123
120.38344,23.62408,"1,301",闊葉樹林型,,生產性人工林,0.33486,7.10465301601427
120.38331,23.62719,"1,302",闊葉樹林型,,生產性人工林,0.876851,295.750089273471
120.38477,23.63222,"1,303",闊葉樹林型,,生產性人工林,0.876851,872.331523737184
120.38818,23.63205,"1,304",闊葉樹林型,,生產性人工林,0.876851,1000.29867346255
120.39233,23.62996,"1,305",闊葉樹林型,,生產性人工林,0.33486,1103.99813396653
120.39533,23.62935,"1,306",闊葉樹林型,,生產性人工林,0.33486,1325.62562441041
120.50031,23.70236,"1,307",竹林,,生產性人工林,0.285715,1240.11899890665
120.49836,23.70185,"1,308",竹林,,生產性人工林,0.285715,1445.77410383233
120.49662,23.7014,"1,309",竹林,,生產性人工林,0.228662,1535.09377596439
120.49461,23.70105,"1,310",闊葉樹林型,,生產性人工林,1.38951,1368.57189029121
120.4917,23.69869,"1,311",闊葉樹林型,,生產性人工林,1.38951,1090.56256911333
120.49035,23.69691,"1,312",闊葉樹林型,,生產性人工林,1.38951,1016.82314315847
120.48928,23.70174,"1,313",闊葉樹林型,,生產性人工林,0.133397,834.030303896937
120.48703,23.70225,"1,314",闊葉樹林型,,生產性人工林,0.133397,612.623579589318
120.48537,23.70579,"1,315",竹林,,生產性人工林,0.228662,620.534946991702
120.49004,23.70667,"1,316",竹林,,生產性人工林,0.228662,653.576376658731
121.37041,24.98962,"1,317",闊葉樹林型,"2221",經改造天然林,103298,5.2365107864018
121.37186,24.99107,"1,318",闊葉樹林型,"2221",經改造天然林,103298,9.62126563047409
121.37428,24.99163,"1,319",闊葉樹林型,"2221",經改造天然林,46290.7,0.0761889206952221
121.37753,24.991,"1,320",闊葉樹林型,"2221",經改造天然林,103298,1.04928833458957
121.37843,24.99225,"1,321",闊葉樹林型,"2221",經改造天然林,103298,4.73289734369814
121.37733,24.99376,"1,322",闊葉樹林型,"2221",經改造天然林,103298,8.75089528890697
121.37494,24.99361,"1,323",竹林,"2211",生產性人工林,11640.4,0
121.37459,24.99589,"1,324",闊葉樹林型,,經改造天然林,4893.24,2.79850874620443
121.24542,24.76288,"1,325",竹闊混淆林,"2211",生產性人工林,2286.28,0
121.24735,24.76249,"1,326",竹闊混淆林,"2211",生產性人工林,2286.28,4.2887904331658
121.2475,24.75972,"1,327",闊葉樹林型,"2221",經改造天然林,2386.76,12.2572027012029
121.24278,24.76222,"1,328",針葉樹林型,"2211",生產性人工林,1222,1.19646613175166
121.24222,24.75972,"1,329",闊葉樹林型,"2221",經改造天然林,19040.7,0
121.24861,24.75833,"1,330",闊葉樹林型,"2221",經改造天然林,628.213,2.05492426300676
121.24944,24.75667,"1,331",闊葉樹林型,"2221",經改造天然林,2407.76,10.1425966416385
121.25111,24.75583,"1,332",闊葉樹林型,"2221",經改造天然林,213771,0.850971754366008
121.25139,24.75278,"1,333",針闊葉樹混淆,"2211",生產性人工林,1509.85,0
121.24916,24.75084,"1,334",闊葉樹林型,"2221",經改造天然林,213771,0.754383318430037
120.60409,23.94082,"1,335",闊葉樹林型,,經改造天然林,1578.93,1.0765598422072
120.60937,23.94074,"1,336",闊葉樹林型,,經改造天然林,1578.93,141.591784398837
120.60439,23.93945,"1,337",闊葉樹林型,,經改造天然林,1578.93,10.1801127988441
120.60616,23.93688,"1,338",闊葉樹林型,"2221",經改造天然林,213771,22.1135994545921
120.60754,23.93746,"1,339",闊葉樹林型,,經改造天然林,1578.93,19.5824825001066
120.60765,23.9353,"1,340",闊葉樹林型,,經改造天然林,1578.93,57.3475086134899
120.60516,23.93441,"1,341",闊葉樹林型,,經改造天然林,225.166,82.7011146400343
120.60077,23.94049,"1,342",闊葉樹林型,,經改造天然林,225.166,9.23128215602033
120.60809,23.94229,"1,343",針葉樹林型,"1200",經改造天然林,694.036,1.10662019918781
120.56884,24.05863,"1,344",竹闊混淆林,"2211",生產性人工林,8297.7,0
120.56713,24.0596,"1,345",闊葉樹林型,"2221",經改造天然林,103298,0
120.56696,24.06164,"1,346",闊葉樹林型,"2221",經改造天然林,103298,0
120.56504,24.06225,"1,347",闊葉樹林型,"2221",經改造天然林,103298,0
120.56507,24.06066,"1,348",闊葉樹林型,"2221",經改造天然林,103298,0
120.56265,24.06161,"1,349",闊葉樹林型,"2221",經改造天然林,103298,0
121.77191,24.86902,"1,350",針葉樹林型,"2212",保護性人工林,1570.53,2.35437666985295
121.77419,24.86955,"1,351",針葉樹林型,"2212",保護性人工林,1570.53,0
121.77355,24.87256,"1,352",闊葉樹林型,"2222",原生林,3966.42,0
121.77699,24.87291,"1,353",針闊葉樹混淆,"2212",保護性人工林,454.242,0
121.7754,24.87459,"1,354",針葉樹林型,,生產性人工林,120.429,7.86410129598775
121.76909,24.87238,"1,355",闊葉樹林型,"1100",原生林,51180.4,0
121.76855,24.87014,"1,356",闊葉樹林型,"1100",原生林,51180.4,0
121.76591,24.87327,"1,357",闊葉樹林型,"2212",保護性人工林,4649.66,0
121.76603,24.87121,"1,358",闊葉樹林型,"1100",原生林,51180.4,0.238977924263995
121.76356,24.87072,"1,359",闊葉樹林型,"1100",原生林,51180.4,0
121.8163,25.11127,"1,360",竹林,,經改造天然林,2699.52,0
121.81963,25.11121,"1,361",闊葉樹林型,"2221",經改造天然林,213771,1.22015528041562
121.82148,25.11029,"1,362",針葉樹林型,"1100",原生林,507.223,0
121.81981,25.10974,"1,363",闊葉樹林型,"2221",經改造天然林,213771,2.66156854028045
121.82224,25.10846,"1,364",闊葉樹林型,"2221",經改造天然林,103298,0
121.82351,25.10994,"1,365",闊葉樹林型,"2221",經改造天然林,103298,10.7504376206099
121.82371,25.10697,"1,366",闊葉樹林型,"2221",經改造天然林,213771,0.461934355970285
121.82769,25.10946,"1,367",闊葉樹林型,"2221",經改造天然林,213771,3.95197693096384
121.83025,25.11214,"1,368",闊葉樹林型,"2221",經改造天然林,213771,0
121.83299,25.11185,"1,369",闊葉樹林型,"2221",經改造天然林,213771,0
121.51008,25.2207,"1,370",闊葉樹林型,,原生林,8883.09,0
121.50629,25.22361,"1,371",闊葉樹林型,,原生林,8883.09,10.4074895725209
121.50383,25.22533,"1,372",闊葉樹林型,"2221",經改造天然林,2386.76,0
121.50109,25.22758,"1,373",闊葉樹林型,"2221",經改造天然林,11402.8,0
121.49922,25.22853,"1,374",闊葉樹林型,,原生林,8883.09,1.59551717626816
121.49667,25.23022,"1,375",闊葉樹林型,,原生林,8883.09,0
121.49502,25.23314,"1,376",闊葉樹林型,"2221",經改造天然林,213771,10.5629657436687
121.4936,25.23481,"1,377",闊葉樹林型,,原生林,8883.09,0
121.49166,25.23756,"1,378",闊葉樹林型,,原生林,8883.09,52.3351159580046
121.48503,25.24294,"1,379",竹林,,生產性人工林,1597.87,0
120.5236,22.42368,"1,380",針葉樹林型,"1200",經改造天然林,1173.62,1487.29390250743
120.52153,22.4207,"1,381",針葉樹林型,"1200",經改造天然林,1173.62,1195.60914290718
120.52033,22.41897,"1,382",針葉樹林型,"1200",經改造天然林,1173.62,1056.6926314157
120.51945,22.41727,"1,383",針葉樹林型,"1200",經改造天然林,1173.62,936.465068304553
120.51943,22.41515,"1,384",針葉樹林型,"1200",經改造天然林,1173.62,755.499221642836
120.52232,22.41475,"1,385",針葉樹林型,"1200",經改造天然林,1173.62,546.55664479372
120.52487,22.41618,"1,386",針葉樹林型,"1200",經改造天然林,1173.62,652.586060482193
120.52652,22.4172,"1,387",針葉樹林型,"1200",經改造天然林,1173.62,784.851744034743
120.52668,22.42124,"1,388",針葉樹林型,"1200",經改造天然林,1173.62,1228.37568015672
120.52525,22.42202,"1,389",針葉樹林型,"1200",經改造天然林,1173.62,1300.11600762804
121.42682,25.14045,"1,390",竹闊混淆林,"2211",生產性人工林,10425.5,0
121.42795,25.13886,"1,391",闊葉樹林型,"2221",經改造天然林,10998,0
121.42945,25.13723,"1,392",闊葉樹林型,"2221",經改造天然林,10998,0
121.42922,25.13542,"1,393",闊葉樹林型,"2221",經改造天然林,213771,0
121.42886,25.13348,"1,394",闊葉樹林型,"2221",經改造天然林,103298,0
121.42724,25.1322,"1,395",闊葉樹林型,"2221",經改造天然林,103298,0
120.98026,24.67943,"1,396",竹林,,經改造天然林,4025.86,11.4813536675551
120.98222,24.68222,"1,397",竹林,,經改造天然林,4025.86,27.9080962041823
120.98427,24.68576,"1,398",竹林,,經改造天然林,4025.86,93.3748084350348
120.98333,24.68834,"1,399",闊葉樹林型,"2221",經改造天然林,46290.7,0
120.98278,24.685,"1,400",闊葉樹林型,"2221",經改造天然林,213771,0
120.97945,24.68473,"1,401",闊葉樹林型,"2221",經改造天然林,46290.7,4.87428509425237
120.97611,24.68834,"1,402",闊葉樹林型,"2221",經改造天然林,213771,8.68807439435852
120.97277,24.69084,"1,403",竹林,,經改造天然林,4025.86,27.0900365099665
120.97399,24.68838,"1,404",闊葉樹林型,"2221",經改造天然林,213771,7.79627118410829
120.97663,24.69132,"1,405",闊葉樹林型,"2221",經改造天然林,213771,7.82492392288385
121.23602,24.68103,"1,406",闊葉樹林型,"1100",原生林,369060,19.8268281354743
121.23722,24.67945,"1,407",闊葉樹林型,"1100",原生林,1288.05,3.58198678106333
121.23611,24.6775,"1,408",闊葉樹林型,"2221",經改造天然林,11402.8,0
121.23555,24.675,"1,409",竹闊混淆林,"2211",生產性人工林,1705.32,0
121.23389,24.67361,"1,410",竹闊混淆林,"2211",生產性人工林,1728.54,11.9235633430638
121.23139,24.67166,"1,411",竹林,"2211",生產性人工林,7328.52,13.8862055315805
121.2325,24.66833,"1,412",針葉樹林型,"2211",生產性人工林,565.195,0
120.74719,23.6785,"1,413",竹林,"2211",生產性人工林,7328.52,13.0201566830319
120.74271,23.67664,"1,414",竹林,"2211",生產性人工林,9086.67,0
120.73889,23.67877,"1,415",竹林,"2211",生產性人工林,9086.67,0.0103832853978186
120.73578,23.67748,"1,416",竹林,"2211",生產性人工林,9086.67,0
120.73287,23.67814,"1,417",竹林,"2211",生產性人工林,7328.52,0
120.73072,23.67894,"1,418",竹林,"2211",生產性人工林,2682.86,0
120.72824,23.68098,"1,419",竹林,"2211",生產性人工林,2682.86,0
121.72663,24.82145,"1,420",闊葉樹林型,"2221",經改造天然林,213771,4.57045339525895
121.72731,24.82343,"1,421",闊葉樹林型,"2212",保護性人工林,31437.4,1.18012117805766
121.72935,24.82145,"1,422",闊葉樹林型,"2221",經改造天然林,213771,58.6020962500913
121.73142,24.82547,"1,423",闊葉樹林型,"2221",經改造天然林,213771,0.847724163292968
121.73277,24.82372,"1,424",闊葉樹林型,"2221",經改造天然林,213771,21.0751482559267
121.73481,24.82248,"1,425",闊葉樹林型,"2221",經改造天然林,666.173,3.08944502373412
120.35319,23.66071,"1,426",竹林,,生產性人工林,0.496864,626.056986445954
120.34752,23.66123,"1,427",竹林,,生產性人工林,0.978107,610.339598443672
120.34766,23.66358,"1,428",竹林,,生產性人工林,0.25425,845.541784935355
120.35077,23.66301,"1,429",竹林,,生產性人工林,0.496864,670.838261064289
120.35305,23.66484,"1,430",竹林,,生產性人工林,0.496864,393.99175179502
120.35606,23.6658,"1,431",竹林,,生產性人工林,0.496864,99.6341157808261
120.35279,23.6672,"1,432",竹林,,生產性人工林,0.496864,467.389783294946
120.3494,23.66897,"1,433",竹林,,生產性人工林,0.25425,254.555908283452
120.34934,23.66685,"1,434",竹林,,生產性人工林,0.25425,486.031733664451
120.35656,23.66001,"1,435",竹林,,生產性人工林,1.13922,477.27940308377
121.51126,25.03209,"1,436",竹林,,經改造天然林,5.93842,1745.42802588114
121.50884,25.03134,"1,437",竹林,,經改造天然林,5.93842,1835.3790798933
121.50794,25.03291,"1,438",闊葉樹林型,,生產性人工林,0.368173,1698.40852402397
121.5097,25.03176,"1,439",竹林,,經改造天然林,5.93842,1812.68353321835
121.51397,25.02998,"1,440",竹林,,經改造天然林,5.93842,1399.37040294552
121.51126,25.02966,"1,441",竹林,,經改造天然林,5.93842,1533.57681769119
121.57674,25.0298,"1,442",竹林,,經改造天然林,16.3271,0.0053767792863176
121.57654,25.0281,"1,443",竹林,,經改造天然林,17.8688,13.161307812236
121.57296,25.02779,"1,444",竹林,,經改造天然林,16.3271,0
121.57588,25.02663,"1,445",竹林,,經改造天然林,17.8688,0.765586650294015
121.5801,25.02517,"1,446",闊葉樹林型,"2221",經改造天然林,103298,0
121.58066,25.02909,"1,447",闊葉樹林型,"2221",經改造天然林,103298,0
121.92678,25.00959,"1,448",竹林,"2211",生產性人工林,7328.52,0
121.92718,25.00731,"1,449",闊葉樹林型,"2221",經改造天然林,213771,0
121.92983,25.00001,"1,450",闊葉樹林型,"2221",經改造天然林,213771,0
121.92842,24.99806,"1,451",闊葉樹林型,"2221",經改造天然林,17009.5,0
121.92681,24.99525,"1,452",闊葉樹林型,"2221",經改造天然林,103298,0
121.92523,24.99407,"1,453",闊葉樹林型,"2221",經改造天然林,103298,0
121.92791,25.00419,"1,454",竹林,"2211",生產性人工林,2837.29,17.1366745327102
121.92936,25.00155,"1,455",竹林,"2211",生產性人工林,2837.29,3.49767913839309
121.92502,24.96998,"1,456",闊葉樹林型,"2221",經改造天然林,103298,33.5611105483069
121.92479,24.99202,"1,457",闊葉樹林型,"2221",經改造天然林,213771,24.875241902818
121.92599,24.97404,"1,458",闊葉樹林型,"1100",原生林,369060,0
