"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"st[86]",2.64918497206004,0.764538869487226,1.08094074082895,2.14837482844777,2.68856559171404,3.19306292817346,3.99524316681617,1.08933539803379,30
"st[87]",2.90435927488956,0.773896807136705,1.23255399054714,2.409798908529,2.94463548660919,3.46482232602294,4.25141563307275,1.13166199457517,22
"st[88]",-1.00352545599236,1.4857604341016,-4.27765878423772,-1.91724575028777,-0.784729735861664,0.0631928271309651,1.39130027346207,1.02606400836657,220
"st[89]",-0.753626785205887,1.4672986344506,-4.07566927836017,-1.57846233543809,-0.65785743825185,0.22379536249082,1.88124434621798,1.02654685962577,150
"st[90]",3.36017064607101,0.701875559553435,1.84852258148829,2.91621641031677,3.39147005584165,3.86607339166632,4.54673583247663,1.12486058185686,22
"st[91]",1.7834084912134,1.34331227140367,-0.896110614162588,0.854189886065825,1.80594374805319,2.72838361079254,4.30160450596246,1.02908092687561,85
"st[92]",-0.529665255802145,1.38897694474534,-3.66994007979552,-1.38624775204285,-0.412791737557808,0.414302368728556,1.92666207586564,1.04336534576961,64
"st[93]",-0.881559167594548,1.45662854205448,-4.23273859889971,-1.74423024528693,-0.723591148230621,0.135891361194259,1.6550713594075,1.02234714624931,150
"st[94]",-0.821519436936637,1.46581341114674,-3.97878829043512,-1.76867644401243,-0.702934670044643,0.211363798983999,1.77090248751191,1.00688278263939,810
"st[95]",-0.792041053035911,1.3198412802855,-3.58204405619017,-1.6125711153396,-0.71509134777508,0.111434031553755,1.61771478643002,1.01669020934842,140
"st[96]",-0.634507852261239,1.34529338624019,-3.59704270560506,-1.47611448656239,-0.496089703932918,0.312081111937529,1.66653524876333,1.02454066930628,100
"st[97]",-0.899420554428347,1.44742368826801,-4.26398453319134,-1.73373122457404,-0.745696472896222,0.108926793237829,1.51039614041824,1.03479500410525,190
"st[98]",-0.28036397066618,1.54724119934872,-3.48646960009204,-1.28837602974267,-0.228616030268873,0.808882256320071,2.49460827420105,1.00682652063077,1100
"st[99]",-0.29664691348257,1.64209932344895,-3.79836121526669,-1.30907283534466,-0.197805812892715,0.800011792072068,2.72032504322712,1.00553862442449,2200
"st[100]",-0.744246933235092,1.48177871830597,-4.04873234990734,-1.67972272383706,-0.622028359006811,0.310064374285183,1.76798167476733,1.02311790630518,260
"st[101]",-1.05306831322902,1.52720279139011,-4.412292369273,-1.98914585935661,-0.879810514147354,0.000861536689238052,1.57060940000903,1.00261648280622,2900
"st[102]",-0.721308028916251,1.66828315499533,-4.5003314880006,-1.65280594526816,-0.545225799476001,0.400065154729999,2.06042035562072,1.03385863512109,450
"st[103]",-0.636106803795505,1.58994548869486,-3.94079529178209,-1.6350093945947,-0.539500376040712,0.481141817777658,2.21711508301972,1.00623035234185,750
"st[104]",-0.723111073657535,1.43916814270062,-3.88027023077466,-1.58753716043887,-0.605276322120642,0.257543706275534,1.83799575907473,1.00975019171635,280
"st[105]",-0.429594535507282,1.47804080967155,-3.433584022009,-1.39487491259882,-0.403953522660629,0.543098486355521,2.45069865050482,1.0086169627831,360
"st[106]",-0.882952791375485,1.45441867991257,-4.2373619027767,-1.70364071347099,-0.716556809213694,0.151451077003956,1.56882053571625,1.02037977140884,190
"st[107]",-0.700751567193592,1.38638428831559,-3.62870074827592,-1.56943572486008,-0.598762286204956,0.264735229753934,1.79441644022146,1.01397783884533,310
"st[108]",-0.783136071478871,1.51101354029802,-4.31842778346404,-1.62059289588845,-0.641525113144992,0.246225915003004,1.74665121730291,1.09015974133942,43
"st[109]",-0.744671323853079,1.4570623383391,-3.82436560957828,-1.63979639923848,-0.634543955674288,0.263383133380958,1.85946605765118,1.01822739927391,140
"st[110]",-0.60623137748335,1.43313806981482,-3.7268753074124,-1.45724859623115,-0.515864001900011,0.368655979943939,1.86613678001225,1.01402349568865,380
"st[111]",-0.639321374341988,1.45402444652815,-3.91166225112524,-1.51432209855487,-0.516613775865152,0.357550859795033,1.860377625288,1.01708632944714,480
"st[112]",-0.844759776087886,1.43123635325759,-3.98449516861919,-1.75287970702947,-0.731722217852782,0.160959357587727,1.65248507758952,1.00930024888988,730
"st[113]",-0.405200340395583,1.68122170858827,-4.15794846846331,-1.41009523847863,-0.272712691347674,0.742579047733665,2.55661528897617,1.0246258398714,210
