"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"st[218]",-0.863898116568245,1.40125730825231,-4.14912236146299,-1.70640186692376,-0.724203446157636,0.119060118948266,1.51229147759804,1.07785783953824,40
"st[219]",-0.423325670199216,1.41468570429401,-3.41738782803575,-1.31420365549656,-0.339018496118699,0.536202421457183,2.16949152965424,1.00525769669019,730
"st[220]",-0.615613650261767,1.28261694010314,-3.32421489021841,-1.42983407161759,-0.549287601201877,0.262367450534214,1.69026228221562,1.01098569217991,890
"st[221]",-0.555836326460433,1.45358457868621,-3.82058986672708,-1.45517459268347,-0.44115210807958,0.427554772591874,2.00468158347488,1.01598948838656,310
"st[222]",-0.714642510313662,1.39605743720169,-3.65049940100089,-1.59647477232505,-0.629301301953199,0.24363872433419,1.82998248053269,1.00163259815992,2400
"st[223]",-0.475155425799671,1.39777766375313,-3.39530835540421,-1.34438749533967,-0.407935218532007,0.4686380375656,2.07573690922272,1.00478317633172,1600
"st[224]",-0.450709670418015,1.45799281288635,-3.37661444787624,-1.3789252742882,-0.415233852763309,0.545180368267466,2.27410635514785,1.00290434645233,950
"st[225]",-0.486720097082837,1.25551960906043,-3.16745997001158,-1.25917253118274,-0.414838728612698,0.36370294063155,1.84834176023525,1.00436782452623,560
"st[226]",-0.694251790154279,1.28642362955645,-3.47447664608031,-1.46189182809621,-0.591803924296556,0.173863076367749,1.51871437878062,1.01244492383197,2700
"st[227]",-0.299394231089187,1.48675330981838,-3.41085923959439,-1.21141127420631,-0.227688700540915,0.709428105449037,2.43567706841864,1.00522143598204,850
"st[228]",-0.566759722454912,1.33084050589585,-3.4483907770333,-1.34681416249837,-0.450601630539498,0.337049609393942,1.82189781260004,1.01092154113831,200
"st[229]",-0.831452700543325,1.33603050125808,-3.81718322438935,-1.63408853530987,-0.757433248657398,0.0658959480840092,1.62687409946146,1.00845462326691,260
"st[230]",-0.709141476726667,1.24415512187631,-3.5108756355765,-1.46102540927658,-0.645183319839644,0.159702028426599,1.48201541299929,1.00151394940456,2800
"st[231]",-0.612746621151143,1.26497410446954,-3.21667181073369,-1.44226532061404,-0.563880426577117,0.276409362079154,1.69472431208708,1.01921353156523,140
