"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"chg",27.817860061591,21.5356168852502,-16.7757687096814,13.8177844674803,28.0216296094796,41.4962606037628,69.7221297264512,1.01642796133077,130
"deviance",1129.72912874492,112.281553024647,1064.92268071341,1095.75743101304,1115.52833699045,1143.09242238205,1252.25699579047,1.01547258461878,140
"ind[1]",100,5.10307274963833e-15,100,100,100,100,100,1,1
"ind[2]",101.814635464494,13.3214727091896,77.1841456746219,93.1598103110345,101.213774255222,109.118429588097,132.565433291137,1.03064869799893,94
"ind[3]",103.661909351118,19.1812221760406,71.8078701980983,90.8315884522335,102.751869871965,114.713930174118,147.421455740652,1.05898884346474,40
"ind[4]",116.139386403438,23.2782453362034,78.8303754743014,100.299452791496,115.474446169928,129.321179140487,164.570410190259,1.08084184422729,30
"ind[5]",129.797021394407,26.1410993370607,85.7813384321552,112.314974733179,129.808455057658,143.89332056043,184.163802935068,1.08983409506345,27
"ind[6]",143.248609654254,27.068438360107,97.30747891255,124.060564199266,142.297487989141,159.176531519481,203.111194751771,1.07063405216639,33
"ind[7]",156.399395174692,30.6975470452766,108.385198511261,133.545257341975,153.151917847106,175.786201894107,223.101499294412,1.03515171519781,63
"ind[8]",164.172763903721,39.1509278894073,109.538253317783,140.039723305603,158.828983833063,183.245765160568,248.411104345238,1.04541108850772,50
"sd[1]",0.169345351098312,0.118101952211439,0.0596608932839854,0.0996737458482722,0.141511509599411,0.203893188292826,0.443539813873215,1.00711295445617,320
"sd[2]",1.623573206439,0.249341697140559,1.1380853414358,1.45639812557267,1.63136419929223,1.78447269839548,2.1152108752263,1.10678785564349,30
"sd[3]",0.141563511136147,0.0555266850260692,0.0656626828687386,0.100579036352483,0.131305155813484,0.172071789707489,0.26277948490851,1.02927931564926,80
"st[1]",-0.704909665176125,1.29300296856226,-3.58396294077134,-1.47771755271249,-0.611173052023976,0.176168496218858,1.60557430018688,1.02075893591458,110
"st[2]",2.05508828038183,0.744984218617316,0.426241575536442,1.58141460548511,2.12042730083047,2.59032190815064,3.35449643801228,1.05910002923859,40
"st[3]",-0.401323912047393,1.47557527031641,-3.56508970774358,-1.32036070971184,-0.320507716560839,0.61499463401385,2.29848727025641,1.00629752305469,7500
"st[4]",-0.859440919195652,1.26201590574046,-3.49602641010823,-1.67973594776908,-0.784318955399586,0.00415120063366957,1.44900764271,1.00899138250548,440
"st[5]",-0.3101323811801,1.48826541722747,-3.35133219625585,-1.29498158209091,-0.278787873485545,0.705720890498762,2.46215967300664,1.00131050848921,7200
"st[6]",-0.385946818263705,1.44220940116456,-3.4755500295298,-1.29984282306688,-0.298361698763023,0.607004690759333,2.20989429256207,1.00092878574994,7500
"st[7]",-0.787744448037139,1.34056572317761,-3.72491401145483,-1.60727547629945,-0.724963279047419,0.125797282260954,1.59881768838154,1.02025978595624,340
"st[8]",-0.367466255971098,1.46286456211162,-3.41177900026009,-1.29687586100108,-0.298699400299713,0.654350551763662,2.32857018280002,1.0051760066375,7500
"st[9]",-0.919198116220561,1.20981556149288,-3.37655126669738,-1.69899720617523,-0.891994201274327,-0.074621691991092,1.30716154884071,1.01229762822627,350
"st[10]",-0.692644653397391,1.36585725899525,-3.62175348049393,-1.55121995184929,-0.632039878246408,0.267235246592393,1.7884556417383,1.00135754243312,3600
"st[11]",-0.894108226139147,1.25360913066799,-3.77654319272079,-1.6287148008203,-0.757939579553905,-0.0393931722787379,1.27923868578446,1.01729619543476,130
"st[12]",0.316400339928132,0.993525663774039,-1.88486343835479,-0.305881875349011,0.352595046688488,1.00290387654993,2.10713922838669,1.01321447777525,170
"st[13]",1.62929926913003,0.78484816769634,-0.0624869648912751,1.12617545219948,1.69086131667356,2.1836188970198,3.0000445923061,1.02802701995124,78
"st[14]",-0.328190901797757,1.4687633035381,-3.34354696777982,-1.26307083208901,-0.308099727308111,0.68031041980426,2.46817505803172,1.00340296991085,2100
"st[15]",1.98469227026507,0.796561791539851,0.265885669244623,1.47074845269841,2.04352261660383,2.55393320540224,3.37921281364445,1.03468317731626,63
"st[16]",0.366504769456777,0.960047094245858,-1.54602716167933,-0.269011933244207,0.383159504649946,1.031211749053,2.13584314585417,1.05664449703846,40
"st[17]",-0.895227158065147,1.34176626837017,-3.81935597458821,-1.72322140387024,-0.822713319555543,-0.00288048687942711,1.56555845700709,1.01017482738962,7500
"st[18]",-0.840504338137683,1.20781846356773,-3.51536704192932,-1.54937322406118,-0.766082660982784,-0.0172559214789866,1.276704050556,1.01874186612983,130
"st[19]",-0.698160764039214,1.16771656191766,-3.11398863831444,-1.45702564649371,-0.618611146521186,0.132514144904401,1.39863541718243,1.0207994172776,120
"st[20]",-0.598063575280222,1.35177100875202,-3.49307570462142,-1.45823338226042,-0.500267209077782,0.354733952864388,1.79331450140892,1.01204907114964,270
"st[21]",-0.918092649720996,1.30529536175969,-3.87022294636105,-1.66165124453229,-0.801924803095011,-0.0412820276208105,1.37244123556091,1.01346748897365,7500
"st[22]",-0.659223998933426,1.33755105727112,-3.52862759430779,-1.49536669092885,-0.561589745587681,0.27805493061225,1.71865555905895,1.01620497800864,210
"st[23]",-0.825802802942685,1.27572875006521,-3.59538869129856,-1.65014884070336,-0.725921835317715,0.0716756092703296,1.40324815246044,1.01147735602949,270
"st[24]",0.763473202366318,1.07203350016074,-1.45829166731145,0.0689516617808642,0.807555017460885,1.51993732385088,2.68745146389039,1.01105484784967,290
"st[25]",-0.418492608507821,1.39279123050909,-3.32724212271554,-1.32045358942792,-0.352924745155444,0.544130055772487,2.1057705063327,1.00187191014852,2000
"st[26]",-0.679422239234028,1.34212064015293,-3.57077113792019,-1.50994831420997,-0.60310388152058,0.254719960352389,1.74696217097912,1.00746648330592,490
"st[27]",-0.522505920315978,1.42549529153598,-3.48295549576961,-1.42203763085204,-0.472572679138477,0.441141103381345,2.08405257856489,1.00418211225579,1200
"st[28]",2.14569608925591,0.832447629178083,0.361134300709327,1.62146530093379,2.21452745716421,2.72093761709268,3.5816013003585,1.01945805736775,130
"st[29]",1.64044551549242,0.921753245442273,-0.31402606937159,1.04976755817247,1.68904023370901,2.30151762733097,3.28458579896241,1.03818768996492,61
"st[30]",-0.697172285740966,1.35035556784341,-3.53463825420139,-1.55854796714736,-0.642023785513325,0.251435408542715,1.70657654019851,1.00802461590541,340
"st[31]",-0.7790059881461,1.22410270698577,-3.45187707804432,-1.58455097940831,-0.682707842015683,0.0910976170857717,1.36769644041684,1.02076468057205,110
"st[32]",-0.758595526730067,1.13842409928536,-3.10096418213149,-1.50472843835934,-0.695716697415987,0.0304449743478542,1.33328941597127,1.02989316410975,76
"st[33]",-0.804033063210286,1.29100850523356,-3.69860060442467,-1.55487815809132,-0.696309107058746,0.084878477901556,1.50672178932624,1.01790668018701,130
"st[34]",-0.70635278453518,1.32313317617609,-3.62056392126839,-1.50948942560238,-0.612789847277902,0.206293964132984,1.6210214538005,1.01965921765082,140
"st[35]",-0.643201131208681,1.31596632591061,-3.45290751857455,-1.47819807742728,-0.570171283514077,0.288883441779994,1.72161633274453,1.00200495121042,1700
"st[36]",-0.805099115850408,1.21105884995523,-3.31245102989633,-1.61506318569587,-0.74238131216256,0.0316374092460275,1.45693537340505,1.02245770126369,120
"st[37]",-0.763377331093028,1.32440668542347,-3.71530258492133,-1.55771400373885,-0.647906252729565,0.147734542233489,1.5831527477501,1.01546418549008,150
"st[38]",-0.883670836215139,1.17426327868168,-3.32503935012893,-1.63714092915245,-0.834404494629507,-0.0715228288886415,1.29364391213442,1.01016612230925,240
"st[39]",-0.84132380755187,1.14849560270449,-3.38245838643055,-1.54970615645137,-0.750668628657201,-0.042963731695097,1.12782163353378,1.00632104613607,1600
"st[40]",-0.898793376775039,1.36412031912697,-4.14248963935315,-1.67653109508151,-0.791900906173201,0.041403846170551,1.40870916270698,1.02821821981357,1100
"st[41]",-0.6309588379946,1.36549130024717,-3.53721791853723,-1.51699076427894,-0.539619015128699,0.365938693807384,1.78160973938632,1.0076608404167,510
"st[42]",-0.82452940673754,1.22395157029679,-3.50222437587631,-1.57880310988747,-0.754088338953506,0.0183826229739629,1.37053357180785,1.00210605196963,2000
"st[43]",-0.743038515666471,1.26717166595587,-3.45371207683653,-1.53075823924835,-0.683943577652015,0.131369917021753,1.50252255533026,1.02817807718617,130
"st[44]",-0.996986699887132,1.31546647100477,-3.79283398806059,-1.84006683394122,-0.890049497320544,-0.0861057538909745,1.33528639176786,1.02013992875575,250
"st[45]",-0.783157018322712,1.32572038794269,-3.60578265942524,-1.63455968709495,-0.734898125116149,0.133034444653588,1.63094094808282,1.00639581286459,1000
"st[46]",-0.688135655640974,1.32055945003051,-3.51645799077447,-1.52049168808524,-0.616823893620827,0.236416349429491,1.62974945693257,1.00340064867787,770
"st[47]",-0.872680889063591,1.29615956328939,-3.82592205469714,-1.64360020284645,-0.795402601047209,0.037829878743561,1.33016195850314,1.01890826391533,160
"st[48]",-0.3798275366376,1.42169091208601,-3.2654700187191,-1.30398381133669,-0.335246285631662,0.587332109114184,2.24275934277983,1.00609754169173,1000
"st[49]",-0.526099439128403,1.4066724035431,-3.4371665810257,-1.42046157399371,-0.460423790139842,0.448742698234203,2.00484212519678,1.00313882024761,2500
"st[50]",-0.798277373513218,1.29183716478845,-3.65381477379166,-1.62613259175698,-0.68344854386303,0.135136310496442,1.40853208293557,1.00722265681412,620
"st[51]",-0.645064044181185,1.21901155180458,-3.17729052791211,-1.44281783396616,-0.588734422337671,0.219463640721779,1.54534533912366,1.0043775240315,930
